 	CDS_MFE_100_50nt_CDS	CDS_MFE_100_50nt_5p	CDS_MFE_100_50nt_mid	CDS_MFE_100_50nt_3p
MSMEG_3946	-36.4273	-40.475	-37.625	-29.4333
MSMEG_3947	-40.3688	-38.9333	-35.3	-47.16
MSMEG_3948	-35.8	-34.44	-38.1444	-34.9667
MSMEG_3949	-29.4	-27.75	-38.55	-14.4
MSMEG_3950	-39.2882	-37.4333	-39.6833	-41.04
MSMEG_3951	-39.1444	-35.0	-38.3167	-45.94
MSMEG_3952	-32.6684	-36.1857	-34.4167	-26.8167
MSMEG_3953	-35.9381	-33.8875	-37.0	-37.4333
MSMEG_3954	-33.563	-33.0211	-35.1056	-32.5353
MSMEG_3955	-39.7	-38.7857	-43.7429	-36.05
MSMEG_3956	-27.9	-27.15	-27.8	-29.6
MSMEG_3957	-39.1097	-42.3182	-36.8727	-37.9222
MSMEG_3958	-34.32	-37.1	-34.6	-28.2
MSMEG_3959	-34.6059	-35.75	-35.0167	-32.74
MSMEG_3960	-30.71	-29.75	-33.6667	-29.0333
MSMEG_3961	-35.8	-34.525	-34.075	-39.8
MSMEG_3962	-38.8	-41.925	-36.925	-37.3714
MSMEG_3963	-19.25	-15.0	-30.4	-16.6
MSMEG_3964	-35.7029	-39.175	-40.1833	-26.16
MSMEG_3965	-24.0	-26.05	-19.8	-28.3
MSMEG_3966	-34.1333	-39.8667	-32.5	-20.2
MSMEG_3967	-41.6385	-36.76	-44.18	-45.5333
MSMEG_3968	-35.2	-37.95	-32.45	-30.8
MSMEG_3969	-32.425	-30.1333	-40.0333	-24.45
MSMEG_3970	-34.7357	-36.78	-39.1889	-28.0111
MSMEG_3971	-31.165	-34.8	-27.34	-31.45
MSMEG_3972	-32.8875	-36.6	-35.46	-25.86
MSMEG_3973	-35.841	-36.3429	-34.5769	-36.625
MSMEG_3975	-37.8452	-39.0455	-39.5818	-34.2556
MSMEG_3976	-36.5385	-41.88	-37.45	-28.95
MSMEG_3977	-33.8529	-38.25	-33.0667	-29.52
MSMEG_3978	-33.8043	-37.4875	-28.375	-35.8
MSMEG_3980	-32.75	-32.28	-33.175	-32.9667
MSMEG_3981	-34.2	-32.875	-35.4375	-34.3
MSMEG_3982	-32.5409	-35.575	-34.4625	-25.9333
MSMEG_3984	-33.3875	-38.2889	-32.175	-28.4714
MSMEG_3985	-33.2154	-33.1778	-35.3	-30.9125
MSMEG_3986	-31.8531	-31.6	-34.9818	-28.69
MSMEG_3987	-33.4963	-37.25	-30.0111	-32.725
MSMEG_3988	-41.95	-41.6714	-46.5714	-36.8833
MSMEG_3989	-36.375	-37.9556	-36.8375	-33.8143
MSMEG_3990	-36.468	-36.8222	-39.5222	-32.0857
MSMEG_3991	-37.4437	-34.1167	-44.66	-34.22
MSMEG_3992	-32.9741	-36.55	-31.3667	-30.3125
MSMEG_3993	-35.42	-36.1	-33.26	-37.1
MSMEG_3994	-32.7133	-33.55	-31.92	-32.45
MSMEG_3995	-33.2154	-35.4889	-32.6222	-31.325
MSMEG_3996	-33.0276	-33.54	-34.2	-31.1556
MSMEG_3997	-33.0227	-32.0	-33.0875	-34.3
MSMEG_3998	-36.1529	-42.1167	-37.05	-27.92
MSMEG_3999	-37.0263	-38.9	-33.4714	-39.38
MSMEG_4000	-36.43	-37.8636	-34.16	-37.2
MSMEG_4001	-35.64	-36.3571	-34.5714	-36.05
MSMEG_4002	-36.6619	-36.4375	-40.3286	-32.6833
MSMEG_4003	-34.5211	-38.8	-32.4333	-31.6167
MSMEG_4004	-39.65	-40.72	-39.3	-38.75
MSMEG_4005	-36.8882	-38.6667	-38.55	-32.76
MSMEG_4006	-36.2138	-41.03	-35.93	-31.1778
MSMEG_4007	-36.3579	-36.8143	-37.0286	-34.78
MSMEG_4008	-29.155	-31.5429	-31.0143	-24.2
MSMEG_4009	-35.0	-39.6333	-35.6	-19.9
MSMEG_4010	-34.425	-37.1667	-44.2667	-15.55
MSMEG_4011	-36.8115	-36.1222	-38.0778	-36.1625
MSMEG_4012	-36.1714	-35.97	-38.0778	-34.4889
MSMEG_4013	-36.94	-36.4429	-40.2286	-33.6833
MSMEG_4014	-35.06	-38.2111	-36.6333	-28.9857
MSMEG_4015	-39.9333	-48.45	-22.9	-22.9
MSMEG_4016	-35.3667	-40.85	-24.4	-24.4
MSMEG_4017	-32.7833	-39.0333	-28.1	-23.4
MSMEG_4018	-36.775	-38.58	-42.3	-26.4
MSMEG_4019	-33.8471	-33.7083	-33.7417	-34.14
MSMEG_4020	-35.2533	-34.9333	-39.74	-30.125
MSMEG_4021	-35.9333	-43.3	-32.25	-19.0
MSMEG_4022	-37.3455	-36.7	-41.75	-32.3333
MSMEG_4023	-38.6138	-39.6	-38.92	-37.1778
MSMEG_4024	-33.8115	-36.2667	-33.6778	-31.2
MSMEG_4025	-36.4111	-39.8143	-34.1	-34.42
MSMEG_4026	-32.0	-38.8	-25.2	-25.2
MSMEG_4027	-35.86	-36.7286	-37.7857	-32.6
MSMEG_4028	-35.725	-43.6	-34.7	-21.0
MSMEG_4029	-40.1083	-42.3	-43.375	-32.1
MSMEG_4030	-32.5556	-37.25	-28.7333	-28.9
MSMEG_4031	-23.025	-29.15	-27.3	-6.5
MSMEG_4032	-37.9789	-37.2429	-40.0167	-36.8
MSMEG_4033	-35.4167	-35.8	-33.85	-36.8667
MSMEG_4034	-34.15	-35.1667	-33.6667	-33.35
MSMEG_4035	-33.7375	-34.2333	-28.82	-38.06
MSMEG_4036	-35.57	-36.5818	-33.84	-36.2556
MSMEG_4037	-29.175	-28.2667	-34.8667	-22.0
MSMEG_4038	-34.1241	-37.01	-30.46	-34.9889
MSMEG_4039	-35.1773	-34.825	-34.1125	-37.0667
MSMEG_4040	-29.3308	-28.52	-28.525	-31.15
MSMEG_4041	-31.7647	-31.35	-34.55	-28.92
MSMEG_4042	-31.46	-34.1	-32.24	-26.525
MSMEG_4043	-35.3053	-37.4143	-33.9667	-34.1833
MSMEG_4044	-35.16	-36.4917	-36.95	-31.7545
MSMEG_4045	-30.32	-35.15	-29.35	-22.6
MSMEG_4046	-36.9696	-33.9125	-37.2375	-40.1571
MSMEG_4047	-32.8474	-34.0714	-35.2667	-29.0
MSMEG_4048	-35.9368	-36.0429	-38.1571	-32.68
MSMEG_4049	-35.7857	-34.3	-35.78	-37.65
MSMEG_4050	-33.5	-39.16	-31.36	-27.6333
MSMEG_4051	-36.8	-39.5	-34.1	-34.1
MSMEG_4052	-25.6	-29.15	-18.5	-18.5
MSMEG_4053	-35.9704	-38.9842	-35.2222	-33.3941
MSMEG_4054	-35.5	-37.9	-33.1	-33.1
MSMEG_4055	-29.92	-27.2167	-26.94	-37.7
MSMEG_4056	-29.46	-35.9167	-25.38	-24.875
MSMEG_4057	-31.475	-33.86	-31.575	-27.3667
MSMEG_4058	-33.8038	-33.9111	-33.1111	-34.4625
MSMEG_4059	-30.1769	-31.46	-28.44	-30.9333
MSMEG_4061	-35.975	-35.0667	-38.6333	-33.35
MSMEG_4062	-37.708	-42.9556	-34.9125	-34.6
MSMEG_4063	-29.2556	-29.2857	-34.0833	-23.42
MSMEG_4064	-39.75	-41.3429	-42.1333	-34.66
MSMEG_4065	-33.3727	-28.275	-38.0	-34.0
MSMEG_4066	-33.2593	-35.24	-33.1222	-30.9375
MSMEG_4067	-35.4684	-38.1143	-38.0286	-28.18
MSMEG_4068	-28.75	-35.1	-22.4	-22.4
MSMEG_4069	-31.8	-35.7	-24.0	-24.0
MSMEG_4070	-33.4636	-37.9	-37.05	-22.7667
MSMEG_4071	-35.0833	-37.7333	-36.75	-23.8
MSMEG_4072	-33.39	-41.7286	-32.6	-24.5833
MSMEG_4074	-37.46	-38.9833	-34.46	-38.925
MSMEG_4075	-36.4561	-35.4286	-40.4857	-33.2231
MSMEG_4076	-31.0739	-31.5125	-31.3	-30.3143
MSMEG_4077	-31.86	-30.5333	-40.78	-22.7
MSMEG_4078	-32.7519	-35.9	-31.0556	-30.725
MSMEG_4079	-39.6133	-40.9833	-37.66	-40.0
MSMEG_4081	-33.3792	-38.2889	-32.175	-28.4429
MSMEG_4082	-34.6192	-33.4889	-33.7222	-36.9
MSMEG_4083	-30.7107	-29.92	-31.2333	-31.0667
MSMEG_4084	-32.9095	-33.1375	-36.8429	-28.0167
MSMEG_4085	-32.02	-32.3778	-33.5444	-29.6
MSMEG_4086	-35.9909	-40.775	-36.075	-29.5
MSMEG_4087	-30.5036	-30.91	-29.5111	-31.0444
MSMEG_4088	-32.9	-34.0667	-39.7	-15.8
MSMEG_4089	-31.3235	-32.4	-30.4833	-31.04
MSMEG_4090	-30.4267	-28.9833	-30.1	-33.0
MSMEG_4091	-33.75	-32.1778	-37.8667	-30.8875
MSMEG_4092	-38.2286	-38.3125	-39.9	-36.1667
MSMEG_4093	-31.375	-30.3429	-32.8143	-30.9
MSMEG_4094	-35.4292	-34.4	-32.0375	-40.6286
MSMEG_4095	-39.7167	-41.8286	-46.2167	-28.96
MSMEG_4096	-36.225	-35.8667	-39.6625	-32.7571
MSMEG_4097	-35.3125	-35.0556	-34.875	-36.1429
MSMEG_4098	-39.1242	-41.8417	-36.1818	-39.1
MSMEG_4099	-34.8722	-36.7143	-39.4333	-26.82
MSMEG_4100	-37.7476	-37.5143	-39.4375	-35.7667
MSMEG_4101	-33.3281	-33.9545	-35.2182	-30.56
MSMEG_4102	-36.6364	-41.6	-32.2143	-35.3857
MSMEG_4103	-33.4952	-33.1	-34.2571	-33.1333
MSMEG_4104	-37.4896	-38.26	-36.3875	-37.725
MSMEG_4105	-31.3235	-32.4	-30.4833	-31.04
MSMEG_4106	-32.9	-34.0667	-39.7	-15.8
MSMEG_4107	-34.4154	-37.98	-33.94	-29.2667
MSMEG_4108	-36.9	-36.84	-39.77	-33.3875
MSMEG_4109	-40.1367	-40.5727	-39.7	-40.0889
MSMEG_4110	-29.8375	-32.4667	-30.2667	-25.25
MSMEG_4111	-31.7545	-35.325	-32.6	-25.8667
MSMEG_4112	-38.0083	-36.4	-41.3875	-36.2143
MSMEG_4113	-43.5667	-43.0	-47.1143	-40.1833
MSMEG_4114	-34.1267	-33.0167	-33.7	-36.325
MSMEG_4115	-34.1	-35.25	-32.5833	-34.54
MSMEG_4116	-34.9294	-35.0667	-33.6	-36.36
MSMEG_4117	-37.6133	-41.8167	-37.78	-31.1
MSMEG_4118	-37.1042	-34.5	-40.6875	-36.3571
MSMEG_4119	-40.98	-44.3833	-35.0	-43.35
MSMEG_4120	-35.8958	-35.4556	-38.0625	-33.9857
MSMEG_4121	-33.6429	-37.82	-32.18	-30.25
MSMEG_4122	-34.537	-34.96	-35.2	-33.2625
MSMEG_4123	-33.5647	-32.0833	-33.6167	-35.28
MSMEG_4124	-32.0174	-31.6875	-34.45	-29.6143
MSMEG_4125	-35.6933	-35.6833	-35.72	-35.675
MSMEG_4126	-26.8143	-27.2	-30.5	-21.725
MSMEG_4127	-32.7179	-35.11	-38.0333	-24.7444
MSMEG_4128	-27.3938	-27.8167	-28.55	-25.025
MSMEG_4129	-28.6182	-32.4	-26.025	-27.0333
MSMEG_4130	-32.2294	-37.3833	-35.6667	-21.92
MSMEG_4131	-24.0	-22.5	-25.5	-25.5
MSMEG_4132	-32.9	-33.9667	-30.9667	-35.5
MSMEG_4133	-31.545	-37.5	-28.3143	-28.3667
MSMEG_4135	-28.9455	-36.625	-29.975	-17.3333
MSMEG_4136	-31.5	-28.475	-33.65	-32.6667
MSMEG_4137	-26.275	-31.8	-24.7	-16.8
MSMEG_4138	-33.5947	-31.6286	-36.7833	-32.7
MSMEG_4140	-34.9429	-36.26	-33.84	-34.675
MSMEG_4141	-30.7706	-33.7333	-30.1167	-28.0
MSMEG_4142	-35.8333	-34.16	-38.5	-35.0667
MSMEG_4143	-34.62	-30.7	-37.25	-37.2
MSMEG_4144	-37.4056	-34.2857	-40.4833	-38.08
MSMEG_4145	-31.0545	-31.125	-30.85	-31.2333
MSMEG_4146	-35.2	-35.9429	-39.2429	-28.5
MSMEG_4147	-38.244	-37.7222	-41.25	-35.825
MSMEG_4148	-36.9	-39.1714	-37.5167	-32.98
MSMEG_4149	-33.2778	-35.2714	-35.75	-27.52
MSMEG_4150	-35.475	-33.1	-37.9286	-35.3833
MSMEG_4151	-34.44	-37.4	-41.85	-13.7
MSMEG_4152	-36.7579	-35.9857	-40.1167	-34.3
MSMEG_4153	-29.3333	-23.65	-39.9667	-24.75
MSMEG_4154	-34.6522	-37.125	-36.525	-29.6857
MSMEG_4155	-36.87	-39.7	-37.2	-33.1833
MSMEG_4156	-31.4591	-35.1867	-32.06	-26.8214
MSMEG_4157	-24.2625	-26.4	-26.3667	-17.9
MSMEG_4158	-24.35	-32.0	-16.7	-16.7
MSMEG_4159	-35.5538	-40.0667	-36.9556	-28.9
MSMEG_4160	-28.4667	-30.1	-27.65	-16.7
MSMEG_4161	-32.0375	-30.0	-39.1667	-24.4
MSMEG_4162	-38.0261	-40.8625	-37.0125	-35.9429
MSMEG_4163	-36.6857	-37.4	-36.94	-35.475
MSMEG_4164	-36.9692	-35.18	-43.92	-28.3667
MSMEG_4165	-39.0571	-39.14	-39.41	-38.5125
MSMEG_4166	-36.5565	-38.1625	-34.6875	-36.8571
MSMEG_4167	-32.4591	-34.425	-35.875	-25.2833
MSMEG_4168	-34.7419	-38.5364	-35.6364	-29.0111
MSMEG_4169	-33.1429	-34.4	-33.84	-30.7
MSMEG_4170	-35.3567	-36.9	-35.37	-33.4556
MSMEG_4171	-38.615	-40.0714	-37.1857	-38.5833
MSMEG_4172	-29.7045	-25.1875	-28.9857	-35.5857
MSMEG_4173	-25.8875	-28.8667	-24.4333	-23.6
MSMEG_4174	-32.6	-32.1	-30.24	-36.3
MSMEG_4175	-39.0167	-42.9667	-45.5	-14.2
MSMEG_4176	-34.65	-35.825	-37.7333	-30.0
MSMEG_4178	-39.1455	-43.375	-34.075	-40.2667
MSMEG_4179	-41.2333	-36.75	-45.7667	-43.4
MSMEG_4180	-39.6176	-40.5333	-40.7833	-37.12
MSMEG_4181	-38.92	-40.95	-43.2	-26.3
MSMEG_4182	-38.1862	-40.49	-33.61	-40.7111
MSMEG_4183	-40.2231	-36.94	-44.12	-39.2
MSMEG_4184	-29.0667	-27.4	-32.4	-32.4
MSMEG_4185	-37.2716	-37.772	-35.304	-38.8
MSMEG_4186	-39.6824	-39.6333	-38.1667	-41.56
MSMEG_4187	-32.8172	-34.59	-32.58	-31.1111
MSMEG_4188	-41.4471	-41.4833	-42.85	-39.72
MSMEG_4189	-39.1542	-38.5222	-38.8625	-40.3
MSMEG_4190	-42.8533	-43.05	-44.56	-40.425
MSMEG_4191	-40.8188	-42.9333	-42.9667	-34.425
MSMEG_4192	-40.8	-35.875	-49.8	-35.3667
MSMEG_4193	-41.9231	-44.28	-50.85	-30.05
MSMEG_4194	-38.5938	-33.6667	-44.0333	-37.825
MSMEG_4195	-33.2667	-34.8333	-35.65	-23.8
MSMEG_4196	-40.855	-46.4286	-41.4571	-33.65
MSMEG_4197	-32.56	-34.95	-35.05	-22.8
MSMEG_4198	-41.6524	-45.625	-37.4286	-41.2833
MSMEG_4199	-39.21	-36.4	-49.6667	-32.5
MSMEG_4200	-42.5231	-42.7556	-45.7333	-38.65
MSMEG_4202	-38.5154	-36.9667	-38.7333	-40.0125
MSMEG_4203	-37.9444	-39.2846	-37.8917	-36.4182
MSMEG_4204	-33.9318	-33.0125	-38.4571	-30.4571
MSMEG_4205	-42.4173	-41.5111	-40.1118	-45.6824
MSMEG_4207	-39.2286	-43.1667	-36.8667	-34.5
MSMEG_4208	-40.0533	-41.5182	-41.35	-36.8222
MSMEG_4209	-38.17	-38.825	-40.85	-31.5
MSMEG_4210	-38.7368	-41.3143	-43.1571	-28.94
MSMEG_4211	-40.4606	-44.1917	-36.8182	-39.99
MSMEG_4212	-42.0154	-43.64	-42.925	-39.075
MSMEG_4213	-36.3913	-39.25	-35.8875	-33.7
MSMEG_4214	-38.6786	-36.76	-42.96	-35.725
MSMEG_4215	-44.1231	-44.04	-46.62	-40.1
MSMEG_4216	-37.93	-43.875	-40.3333	-27.6
MSMEG_4217	-38.4562	-40.9167	-41.72	-32.24
MSMEG_4218	-33.24	-29.3	-34.45	-38.7
MSMEG_4219	-41.55	-42.04	-45.2	-35.8667
MSMEG_4220	-35.1882	-34.25	-43.6333	-26.18
MSMEG_4221	-41.5214	-39.26	-44.12	-41.1
MSMEG_4222	-41.2696	-42.6375	-42.9625	-37.7714
MSMEG_4223	-27.55	-34.7	-20.4	-20.4
MSMEG_4224	-20.05	-32.5	-7.6	-7.6
MSMEG_4225	-37.33	-36.6143	-38.4429	-36.8667
MSMEG_4226	-41.9357	-39.56	-46.8	-38.825
MSMEG_4227	-44.9217	-46.2625	-47.5	-40.4429
MSMEG_4228	-39.7735	-40.6	-37.1636	-41.4818
MSMEG_4229	-47.0552	-50.14	-46.48	-44.2667
MSMEG_4230	-41.3095	-43.4125	-39.4	-40.7333
MSMEG_4231	-44.7367	-44.8091	-47.2	-41.9111
MSMEG_4232	-42.7323	-46.4636	-40.64	-40.72
MSMEG_4233	-38.9474	-36.3615	-39.9538	-40.6583
MSMEG_4234	-44.9273	-42.55	-45.625	-47.1667
MSMEG_4235	-36.2053	-38.9429	-33.2143	-36.56
MSMEG_4236	-31.625	-29.8333	-40.1333	-21.55
MSMEG_4237	-34.7125	-38.2	-38.5333	-23.75
MSMEG_4238	-37.5833	-39.96	-36.65	-34.8667
MSMEG_4239	-39.9077	-40.88	-39.82	-38.4333
MSMEG_4240	-41.3476	-40.4625	-41.9	-41.8833
MSMEG_4241	-41.2033	-39.6364	-43.89	-40.1333
MSMEG_4242	-35.475	-35.6	-34.2	-37.2
MSMEG_4243	-39.696	-43.8444	-39.125	-35.6
MSMEG_4244	-37.1852	-38.44	-37.5	-35.2625
MSMEG_4245	-36.47	-38.825	-39.9	-29.9
MSMEG_4246	-37.6105	-37.3714	-41.2	-34.3
MSMEG_4247	-39.8962	-37.8556	-40.3889	-41.6375
MSMEG_4248	-38.9071	-33.32	-42.32	-41.625
MSMEG_4249	-44.6375	-45.2333	-49.2667	-36.8
MSMEG_4250	-42.54	-42.8444	-39.9333	-45.5
MSMEG_4251	-35.8125	-33.2333	-38.6	-35.5
MSMEG_4252	-38.7286	-43.4667	-33.0	-41.7
MSMEG_4253	-44.0409	-43.525	-41.875	-47.6167
MSMEG_4254	-36.0629	-36.8833	-37.2	-33.9273
MSMEG_4255	-42.28	-40.6	-43.14	-43.725
MSMEG_4256	-38.8818	-37.3125	-42.5	-36.15
MSMEG_4257	-31.2857	-31.3333	-35.1	-27.4
MSMEG_4258	-43.7095	-41.725	-45.1143	-44.7167
MSMEG_4259	-45.3514	-44.7692	-44.1538	-47.4545
MSMEG_4260	-32.4	-31.38	-38.475	-26.0
MSMEG_4261	-40.925	-44.5833	-41.16	-36.3
MSMEG_4262	-35.4042	-36.4333	-37.7875	-31.3571
MSMEG_4263	-37.6062	-38.5909	-36.6727	-37.55
MSMEG_4264	-41.8727	-45.475	-46.225	-31.2667
MSMEG_4265	-34.7412	-37.75	-35.4	-30.34
MSMEG_4266	-36.85	-31.2	-42.5	-42.5
MSMEG_4267	-39.5571	-42.0	-47.85	-27.6
MSMEG_4268	-32.935	-34.7	-32.0429	-31.9167
MSMEG_4269	-41.1128	-40.35	-42.8846	-40.0833
MSMEG_4270	-40.1	-39.6143	-38.0	-43.72
MSMEG_4271	-35.7769	-37.5	-37.6	-31.8
MSMEG_4272	-32.4714	-36.3667	-35.2	-23.9
MSMEG_4273	-37.4385	-39.04	-34.88	-39.0333
MSMEG_4274	-41.72	-41.575	-42.85	-39.75
MSMEG_4275	-45.4048	-46.9375	-49.7571	-38.2833
MSMEG_4276	-38.3091	-36.4375	-42.0143	-36.7429
MSMEG_4277	-52.8286	-51.68	-57.7	-48.175
MSMEG_4278	-42.6	-37.5875	-44.2429	-47.3667
MSMEG_4279	-42.781	-45.9375	-38.8	-43.2167
MSMEG_4280	-42.3088	-39.725	-44.2167	-43.12
MSMEG_4281	-39.9839	-42.1	-39.39	-38.25
MSMEG_4282	-36.7167	-34.6	-40.95	-34.6
MSMEG_4283	-38.1914	-41.2583	-37.4917	-35.6091
MSMEG_4284	-41.7722	-42.9429	-43.95	-37.52
MSMEG_4285	-40.6385	-39.42	-40.9	-42.2333
MSMEG_4286	-38.45	-38.6143	-33.9833	-43.58
MSMEG_4287	-40.8533	-37.96	-45.5333	-37.45
MSMEG_4288	-38.5111	-37.675	-42.7	-33.9
MSMEG_4289	-41.2333	-41.9308	-46.5833	-34.5727
MSMEG_4290	-33.5821	-31.67	-35.19	-33.9625
MSMEG_4291	-39.0375	-44.8	-40.8333	-27.7
MSMEG_4292	-35.725	-34.6333	-37.4	-34.85
MSMEG_4293	-42.9407	-41.555	-43.09	-44.2421
MSMEG_4294	-38.2269	-38.8111	-35.7778	-40.325
MSMEG_4295	-40.6833	-41.7364	-39.69	-40.5
MSMEG_4296	-37.1533	-43.1818	-33.72	-33.6
MSMEG_4297	-38.9889	-39.23	-38.5778	-39.15
MSMEG_4298	-38.5235	-34.45	-43.5167	-37.42
MSMEG_4299	-39.9933	-38.3	-42.32	-39.625
MSMEG_4300	-40.4692	-41.88	-41.18	-36.9333
MSMEG_4301	-39.26	-37.7833	-40.8583	-39.1273
MSMEG_4302	-39.73	-39.0273	-42.54	-37.4667
MSMEG_4303	-42.2129	-44.9636	-43.6	-37.8
MSMEG_4304	-38.9364	-40.325	-36.125	-40.8333
MSMEG_4305	-41.9333	-40.65	-43.3429	-42.0
MSMEG_4306	-42.5571	-39.52	-45.4	-42.8
MSMEG_4307	-42.1739	-43.4	-45.125	-37.4
MSMEG_4308	-42.0692	-40.78	-40.22	-47.3
MSMEG_4309	-40.0222	-42.4	-37.7667	-38.65
MSMEG_4310	-46.7211	-45.2571	-46.8429	-48.6
MSMEG_4311	-36.8312	-37.1333	-39.6	-32.225
MSMEG_4313	-36.0	-40.4	-36.9	-28.05
MSMEG_4314	-41.19	-42.075	-46.6667	-34.5333
MSMEG_4315	-39.1111	-36.75	-42.6	-38.6
MSMEG_4316	-33.8364	-30.7	-34.9	-36.6
MSMEG_4317	-36.8071	-36.44	-37.24	-36.725
MSMEG_4318	-34.8375	-37.7667	-38.16	-28.0
MSMEG_4320	-34.6333	-33.475	-35.0	-36.4
MSMEG_4321	-41.525	-41.3	-42.8667	-39.85
MSMEG_4322	-36.9909	-39.85	-33.35	-38.0333
MSMEG_4323	-37.1236	-36.6737	-32.4947	-42.8
MSMEG_4324	-41.6	-42.2667	-44.5444	-36.9571
MSMEG_4325	-42.2778	-41.4286	-47.5167	-37.18
MSMEG_4326	-34.58	-33.1	-35.35	-36.0
MSMEG_4327	-40.512	-44.2444	-44.6375	-32.1875
MSMEG_4328	-40.412	-43.5556	-43.1	-34.1875
MSMEG_4329	-39.1	-40.58	-39.8778	-36.6778
MSMEG_4330	-34.1429	-36.4	-30.76	-35.55
MSMEG_4331	-40.5	-37.8571	-45.0429	-37.84
MSMEG_4332	-38.329	-40.3727	-35.4	-39.01
MSMEG_4333	-39.4	-39.3	-41.475	-36.7667
MSMEG_4334	-42.1871	-43.8636	-44.8364	-36.9
MSMEG_4335	-38.9333	-43.3833	-39.8143	-32.36
MSMEG_4336	-42.28	-41.95	-47.0	-38.0
MSMEG_4337	-40.9375	-45.8333	-43.26	-32.74
MSMEG_4338	-37.5273	-33.8125	-41.6286	-37.6714
MSMEG_4339	-43.3781	-46.3455	-43.4545	-40.03
MSMEG_4340	-38.7857	-35.55	-45.1	-35.7333
MSMEG_4341	-50.0	-50.2	-49.8	-49.8
MSMEG_4342	-36.875	-38.16	-40.975	-29.2667
MSMEG_4343	-39.14	-41.35	-41.32	-33.1
MSMEG_4344	-42.2852	-42.12	-41.4	-43.4875
MSMEG_4345	-31.1143	-27.7667	-40.75	-26.5
MSMEG_4346	-37.175	-44.6	-29.75	-24.5
MSMEG_4347	-39.4	-40.3875	-44.0571	-32.65
MSMEG_4348	-40.3903	-42.4182	-40.13	-38.42
MSMEG_4349	-44.6486	-47.0333	-45.4167	-41.2091
MSMEG_4350	-34.3524	-35.375	-35.2143	-31.9833
MSMEG_4351	-41.62	-42.65	-40.22	-41.825
MSMEG_4352	-42.4381	-42.5625	-45.3429	-38.8833
MSMEG_4353	-38.85	-41.8	-39.85	-30.95
MSMEG_4354	-35.4871	-38.3545	-37.1364	-29.9667
MSMEG_4355	-41.1684	-40.4429	-44.2714	-37.84
MSMEG_4356	-38.5647	-44.2333	-37.5167	-33.02
MSMEG_4357	-42.6258	-41.8818	-42.8636	-43.2444
MSMEG_4358	-41.2929	-44.62	-40.76	-37.8
MSMEG_4359	-31.325	-39.2	-23.45	-28.0
MSMEG_4360	-36.1	-36.3	-35.2333	-36.85
MSMEG_4361	-41.825	-42.4	-41.25	-38.4
MSMEG_4362	-44.6917	-44.52	-47.275	-41.5333
MSMEG_4363	-35.6333	-38.56	-34.35	-32.4667
MSMEG_4364	-44.65	-46.9	-42.4	-42.4
MSMEG_4365	-38.0405	-38.4733	-38.5357	-37.0077
MSMEG_4366	-41.3903	-42.2455	-43.8182	-37.3778
MSMEG_4367	-37.996	-35.2667	-43.1125	-35.95
MSMEG_4368	-39.26	-35.3	-48.05	-29.6
MSMEG_4369	-32.1286	-41.0	-28.1667	-17.4
MSMEG_4370	-39.804	-41.5222	-43.6111	-32.7
MSMEG_4371	-42.5889	-47.3286	-42.2	-36.42
MSMEG_4372	-37.9952	-38.3625	-35.6143	-40.2833
MSMEG_4373	-37.9	-38.75	-36.3	-38.8
MSMEG_4374	-38.0737	-39.0857	-37.7833	-37.1833
MSMEG_4375	-37.3462	-40.82	-37.875	-32.475
MSMEG_4376	-41.8357	-43.54	-48.48	-31.4
MSMEG_4377	-38.4828	-39.97	-38.08	-37.2778
MSMEG_4378	-37.7417	-40.04	-35.85	-36.4333
MSMEG_4379	-38.9667	-40.48	-37.025	-39.0333
MSMEG_4380	-36.8263	-36.7538	-35.9615	-37.8417
MSMEG_4381	-37.53	-39.4571	-40.6143	-31.6833
MSMEG_4382	-39.9133	-47.4	-37.66	-31.5
MSMEG_4383	-36.1228	-36.48	-34.1316	-37.8278
MSMEG_4384	-35.9408	-36.3824	-37.4188	-33.9938
MSMEG_4385	-32.6485	-32.3083	-32.3091	-33.43
MSMEG_4386	-41.4316	-40.9	-41.1667	-42.3167
MSMEG_4387	-37.6353	-40.0	-36.55	-36.1
MSMEG_4388	-39.2125	-39.7273	-40.8727	-36.82
MSMEG_4389	-36.8963	-36.36	-41.3	-32.6125
MSMEG_4390	-39.65	-49.0	-37.5667	-28.75
MSMEG_4391	-39.4125	-36.7444	-40.1125	-42.0429
MSMEG_4392	-38.112	-40.5333	-34.9	-39.1286
MSMEG_4393	-38.4235	-35.0667	-42.9667	-37.0
MSMEG_4394	-36.1294	-42.9333	-29.85	-35.5
MSMEG_4395	-43.8	-41.65	-48.1	-48.1
MSMEG_4396	-36.9	-38.06	-31.54	-42.15
MSMEG_4397	-32.2857	-37.1	-25.4	-38.5
MSMEG_4398	-38.0632	-40.1143	-40.0833	-33.65
MSMEG_4399	-34.3714	-29.4333	-39.8333	-32.8
MSMEG_4400	-42.6	-44.15	-46.8286	-35.6
MSMEG_4401	-38.5357	-38.62	-43.26	-32.525
MSMEG_4402	-37.0429	-41.18	-34.82	-34.65
MSMEG_4403	-35.8269	-40.4	-38.2444	-27.9625
MSMEG_4404	-32.5636	-37.925	-29.5	-29.5
MSMEG_4405	-34.5364	-30.75	-32.0	-42.9667
MSMEG_4406	-36.4667	-40.2	-41.0	-15.4
MSMEG_4407	-34.75	-32.9667	-37.6667	-33.05
