 	CDS_MFE_50_25nt_CDS	CDS_MFE_50_25nt_5p	CDS_MFE_50_25nt_mid	CDS_MFE_50_25nt_3p
MSMEG_3733	-11.87	-9.975	-13.1	-13.1667
MSMEG_3735	-17.9237	-19.3077	-18.1692	-16.1583
MSMEG_3736	-12.25	-15.8	-12.2	-5.2
MSMEG_3737	-17.2677	-19.7545	-19.25	-12.55
MSMEG_3738	-17.8143	-19.7789	-18.4737	-15.0444
MSMEG_3739	-17.3185	-18.96	-17.5667	-14.9875
MSMEG_3740	-16.5276	-15.44	-16.3	-17.9889
MSMEG_3741	-17.197	-17.4917	-20.4909	-13.22
MSMEG_3742	-15.6306	-13.925	-16.4462	-16.5273
MSMEG_3743	-15.8333	-16.45	-14.6455	-16.4
MSMEG_3744	-18.7	-18.3462	-19.8769	-17.8083
MSMEG_3745	-16.8417	-16.3444	-17.525	-16.7
MSMEG_3746	-15.5386	-14.9167	-16.475	-15.1955
MSMEG_3748	-16.5979	-15.2062	-16.7875	-17.88
MSMEG_3750	-17.8889	-19.3308	-17.15	-16.9909
MSMEG_3751	-17.5906	-18.9182	-16.1636	-17.7
MSMEG_3752	-17.0625	-19.6333	-14.7	-16.75
MSMEG_3753	-17.0171	-17.1357	-18.0357	-15.7923
MSMEG_3754	-16.159	-14.5786	-18.4154	-15.5583
MSMEG_3758	-15.8019	-16.0611	-13.4	-17.9294
MSMEG_3759	-18.9083	-20.7	-16.6375	-19.2
MSMEG_3760	-15.1125	-16.5333	-17.3333	-9.65
MSMEG_3761	-17.4818	-17.9125	-17.925	-16.3167
MSMEG_3762	-15.66	-17.4	-15.03	-14.2333
MSMEG_3763	-16.0833	-13.4455	-17.04	-18.2444
MSMEG_3764	-14.4125	-12.9333	-18.2667	-10.85
MSMEG_3765	-15.44	-14.5333	-17.625	-14.275
MSMEG_3766	-15.2	-15.55	-12.6571	-17.7
MSMEG_3767	-16.7521	-16.1675	-17.6475	-16.4333
MSMEG_3768	-16.0871	-16.6125	-16.8542	-14.6773
MSMEG_3769	-16.9143	-18.0105	-16.7053	-15.9778
MSMEG_3770	-15.8468	-16.1	-15.775	-15.6533
MSMEG_3771	-18.7474	-19.9286	-20.4167	-15.7
MSMEG_3772	-17.0889	-16.5231	-17.7333	-17.0545
MSMEG_3773	-16.8717	-15.2813	-19.2062	-16.0214
MSMEG_3774	-16.2943	-16.3583	-17.5667	-14.8364
MSMEG_3775	-16.7128	-17.1812	-16.4188	-16.5267
MSMEG_3776	-15.8293	-16.8143	-17.5143	-12.9538
MSMEG_3777	-17.7556	-16.8882	-18.1364	-18.2844
MSMEG_3778	-16.1786	-17.2067	-14.9714	-16.2923
MSMEG_3779	-17.9424	-15.3333	-21.6091	-17.04
MSMEG_3780	-18.2703	-20.7923	-17.225	-16.5833
MSMEG_3781	-15.1854	-14.0143	-14.1357	-17.5769
MSMEG_3782	-14.1938	-13.5	-16.86	-12.36
MSMEG_3783	-16.2673	-17.6882	-15.95	-15.075
MSMEG_3784	-15.4233	-16.2273	-11.65	-18.6333
MSMEG_3785	-18.6769	-17.7071	-18.1692	-20.3583
MSMEG_3786	-16.82	-16.2588	-18.5529	-15.575
MSMEG_3787	-16.3047	-14.9818	-18.1286	-15.8667
MSMEG_3788	-17.94	-16.6889	-20.1	-17.1875
MSMEG_3789	-16.5255	-16.0474	-16.3474	-17.2588
MSMEG_3790	-18.6767	-20.5364	-18.76	-16.3111
MSMEG_3791	-15.4733	-14.2667	-16.7	-15.75
MSMEG_3792	-13.0857	-14.1333	-12.6	-11.4
MSMEG_3793	-15.1542	-11.8444	-13.8875	-20.8571
MSMEG_3794	-21.775	-19.6	-27.8	-20.1
MSMEG_3795	-16.1214	-16.26	-17.34	-14.425
MSMEG_3796	-17.2277	-18.7409	-17.5727	-15.281
MSMEG_3797	-17.6204	-20.8421	-15.7444	-16.0059
MSMEG_3798	-17.4366	-16.5857	-17.6643	-18.1077
MSMEG_3799	-17.8759	-17.6111	-18.5947	-17.3529
MSMEG_3800	-15.5778	-13.6571	-17.0667	-16.48
MSMEG_3801	-16.5915	-15.2812	-16.8625	-17.7
MSMEG_3802	-16.8426	-15.8565	-16.7609	-17.9591
MSMEG_3803	-15.0895	-15.7	-17.2333	-12.2333
MSMEG_3804	-14.96	-15.875	-17.8667	-10.8333
MSMEG_3805	-16.25	-18.12	-16.2667	-14.1556
MSMEG_3806	-16.1489	-14.2	-19.2625	-14.9067
MSMEG_3807	-14.3917	-14.2	-14.3222	-14.7
MSMEG_3808	-15.3574	-15.6872	-15.3462	-15.0216
MSMEG_3809	-16.1375	-18.5727	-15.4636	-14.2
MSMEG_3810	-15.1179	-12.82	-15.5778	-17.2111
MSMEG_3811	-16.5647	-14.8833	-16.6667	-18.46
MSMEG_3812	-15.0971	-15.0417	-15.2727	-14.9818
MSMEG_3813	-15.3545	-15.375	-18.2	-11.5333
MSMEG_3815	-17.7818	-17.9579	-17.7	-17.6778
MSMEG_3816	-15.3907	-15.5345	-15.2724	-15.3643
MSMEG_3817	-16.1118	-14.6667	-16.9167	-16.88
MSMEG_3818	-18.2657	-19.1167	-17.0083	-18.7091
MSMEG_3819	-15.1478	-15.9375	-14.3	-15.2143
MSMEG_3820	-9.225	-11.4333	-8.9333	-6.35
MSMEG_3821	-15.3016	-16.0571	-15.9	-13.8053
MSMEG_3822	-16.2448	-18.71	-15.03	-14.8556
MSMEG_3823	-15.5071	-13.29	-16.79	-16.675
MSMEG_3824	-17.5902	-17.4278	-18.3471	-16.9688
MSMEG_3825	-16.1839	-15.8636	-15.2636	-17.7
MSMEG_3826	-15.6643	-15.56	-17.2714	-14.0538
MSMEG_3827	-15.7784	-17.5	-14.6941	-14.9938
MSMEG_3828	-14.8255	-15.2421	-13.9778	-15.2333
MSMEG_3829	-16.9568	-16.1231	-16.2	-18.8364
MSMEG_3830	-15.8103	-17.23	-16.26	-13.7333
MSMEG_3831	-16.8812	-17.3688	-16.8588	-16.3867
MSMEG_3832	-13.8862	-13.23	-13.7737	-14.6895
MSMEG_3833	-15.0807	-13.95	-16.3368	-15.0111
MSMEG_3834	-18.2609	-18.65	-20.425	-15.3429
MSMEG_3835	-15.0	-15.2333	-17.75	-8.8
MSMEG_3836	-15.45	-15.8143	-15.0667	-15.4
MSMEG_3837	-16.4408	-16.5529	-16.5941	-16.14
MSMEG_3838	-16.55	-15.4188	-16.4267	-17.88
MSMEG_3839	-15.6633	-14.5541	-17.1056	-15.3611
MSMEG_3840	-20.2194	-20.1154	-18.7333	-21.9636
MSMEG_3841	-18.1667	-18.2062	-19.9133	-16.25
MSMEG_3842	-16.3654	-17.7556	-17.2222	-13.8375
MSMEG_3843	-14.3882	-12.1333	-16.8	-14.2
MSMEG_3844	-16.3958	-18.2375	-14.7412	-16.3067
MSMEG_3845	-14.8333	-12.6333	-15.175	-17.45
MSMEG_3846	-15.957	-16.5815	-16.2259	-14.992
MSMEG_3847	-15.2308	-15.9741	-15.3846	-14.268
MSMEG_3848	-16.72	-15.5524	-17.61	-17.0737
MSMEG_3849	-16.7455	-22.6	-14.225	-12.3
MSMEG_3850	-17.05	-18.8533	-17.42	-14.7214
MSMEG_3851	-17.8913	-16.5625	-16.35	-21.1714
MSMEG_3852	-16.5875	-17.6429	-17.1571	-14.6917
MSMEG_3853	-17.6172	-18.33	-18.87	-15.4333
MSMEG_3854	-15.0903	-18.4727	-14.2636	-11.9667
MSMEG_3855	-15.2207	-15.88	-15.58	-14.0889
MSMEG_3856	-17.938	-17.3	-19.5059	-16.95
MSMEG_3857	-16.45	-17.04	-19.14	-12.35
MSMEG_3858	-15.1214	-17.06	-14.84	-13.05
MSMEG_3859	-16.9452	-16.2	-18.1	-16.4444
MSMEG_3860	-17.3712	-17.6	-17.696	-16.7696
MSMEG_3861	-17.9683	-17.2727	-19.5476	-17.075
MSMEG_3862	-18.17	-19.2857	-20.3286	-14.35
MSMEG_3863	-15.0733	-13.5667	-17.82	-13.9
MSMEG_3864	-16.7648	-16.6327	-16.8458	-16.8187
MSMEG_3865	-14.05	-13.9667	-16.9333	-9.85
MSMEG_3866	-20.4789	-22.1571	-20.35	-18.65
MSMEG_3867	-17.4739	-16.1133	-18.1333	-18.225
MSMEG_3868	-17.2684	-19.9286	-17.2667	-14.1667
MSMEG_3869	-17.4568	-17.5	-19.0667	-15.8
MSMEG_3870	-15.7657	-14.4417	-17.5333	-15.2818
MSMEG_3871	-19.2932	-19.6733	-19.9133	-18.2214
MSMEG_3872	-17.76	-15.3111	-19.3875	-18.8875
MSMEG_3873	-18.0267	-17.3524	-19.46	-17.2632
MSMEG_3874	-15.612	-15.2556	-17.2333	-13.9857
MSMEG_3875	-17.4933	-17.9182	-18.39	-15.9778
MSMEG_3876	-15.7619	-16.7533	-15.0	-15.4385
MSMEG_3877	-17.13	-16.2	-17.32	-18.0556
MSMEG_3878	-18.6021	-19.7438	-18.6875	-17.2933
MSMEG_3879	-18.0667	-16.8727	-19.12	-18.3556
MSMEG_3880	-17.7812	-12.0833	-20.1333	-22.8
MSMEG_3881	-17.0978	-15.7867	-17.1312	-18.4643
MSMEG_3882	-15.1	-14.4	-15.4	-15.64
MSMEG_3883	-18.0605	-16.4308	-18.8385	-18.9833
MSMEG_3884	-15.2719	-16.0091	-16.9091	-12.66
MSMEG_3885	-17.1596	-16.6382	-18.2636	-16.575
MSMEG_3886	-14.7553	-12.9462	-14.9538	-16.5
MSMEG_3887	-13.3889	-15.325	-11.5667	-12.25
MSMEG_3888	-17.2132	-15.1	-19.2231	-17.325
MSMEG_3890	-14.3426	-14.2737	-16.1611	-12.4941
MSMEG_3891	-16.5257	-16.0583	-16.425	-17.1455
MSMEG_3892	-18.481	-18.1	-21.1571	-15.8667
MSMEG_3893	-16.6326	-17.84	-15.2	-16.7714
MSMEG_3894	-16.5552	-16.02	-14.93	-18.9556
MSMEG_3895	-16.6667	-17.3833	-16.4545	-16.04
MSMEG_3896	-14.2857	-16.3	-12.0	-15.1
MSMEG_3897	-16.1915	-16.005	-16.34	-16.2316
MSMEG_3898	-15.7444	-15.0077	-16.1167	-16.2091
MSMEG_3899	-14.9467	-13.2667	-16.62	-15.375
MSMEG_3900	-15.0255	-13.8278	-17.0471	-14.225
MSMEG_3901	-15.7524	-15.2625	-16.3857	-15.6667
MSMEG_3902	-15.1973	-15.924	-15.252	-14.3478
MSMEG_3903	-16.41	-17.4571	-16.4286	-15.1667
MSMEG_3904	-17.4	-19.7375	-16.6143	-15.5143
MSMEG_3905	-17.8	-17.825	-15.6	-20.7
MSMEG_3906	-16.6606	-15.4583	-17.6	-17.07
MSMEG_3907	-17.7	-19.05	-17.4583	-16.4909
MSMEG_3908	-15.8935	-15.2091	-18.8	-13.1778
MSMEG_3909	-15.1571	-16.3625	-14.5714	-14.2333
MSMEG_3910	-15.025	-14.6429	-15.7714	-14.6
MSMEG_3911	-17.0583	-15.76	-19.15	-16.4333
MSMEG_3912	-15.9727	-14.4625	-17.4429	-16.2286
MSMEG_3913	-18.0824	-18.7833	-19.9333	-15.02
MSMEG_3914	-15.2533	-15.525	-14.98	-15.2357
MSMEG_3915	-15.0976	-16.2	-15.0214	-13.9077
MSMEG_3916	-15.4417	-16.92	-14.5	-14.2333
MSMEG_3917	-15.3429	-16.625	-17.7	-10.8833
MSMEG_3918	-16.5	-17.6143	-15.4857	-16.3833
MSMEG_3919	-15.6917	-19.1778	-13.4875	-13.7286
MSMEG_3920	-13.2455	-14.4875	-11.5714	-13.5
MSMEG_3921	-16.2375	-17.5	-16.0273	-15.08
MSMEG_3922	-14.4652	-12.3375	-15.9375	-15.2143
MSMEG_3923	-14.25	-13.4571	-16.0286	-13.1
MSMEG_3924	-14.6755	-12.9471	-17.4706	-13.4667
MSMEG_3925	-12.6158	-12.5154	-13.3462	-11.9333
MSMEG_3926	-13.8945	-14.0405	-14.0703	-13.5639
MSMEG_3927	-17.3333	-16.7143	-20.0833	-14.9
MSMEG_3928	-14.3	-14.3611	-14.4706	-14.05
MSMEG_3929	-13.3567	-12.6909	-12.1	-15.5667
MSMEG_3930	-16.3844	-17.3182	-16.7091	-15.0
MSMEG_3931	-15.4791	-16.4933	-16.1286	-13.7429
MSMEG_3932	-13.1412	-13.3	-13.1	-13.0
MSMEG_3933	-15.3426	-15.8105	-15.2389	-14.9294
MSMEG_3934	-15.9522	-15.6677	-16.8871	-15.28
MSMEG_3935	-15.0806	-16.1909	-17.2	-11.74
MSMEG_3936	-15.8943	-15.3667	-16.8167	-15.4636
MSMEG_3937	-16.15	-13.0714	-15.4333	-21.32
MSMEG_3938	-10.47	-10.975	-10.65	-9.1
MSMEG_3939	-15.5032	-16.1273	-17.9091	-11.8
MSMEG_3940	-14.8057	-13.65	-15.6	-15.2
MSMEG_3941	-15.8	-16.5136	-15.7045	-15.1524
MSMEG_3942	-15.1017	-15.61	-14.555	-15.1421
MSMEG_3943	-15.0868	-15.4769	-14.0846	-15.75
MSMEG_3944	-13.9808	-15.8889	-12.3667	-13.65
MSMEG_3945	-16.5812	-15.8182	-17.6636	-16.23
MSMEG_3946	-14.5435	-16.6625	-14.775	-11.8571
MSMEG_3947	-17.2469	-16.6545	-14.7364	-20.66
MSMEG_3948	-14.7911	-14.7105	-15.3947	-14.2389
MSMEG_3949	-11.8	-12.125	-12.1667	-11.0
MSMEG_3950	-15.9571	-15.05	-16.8833	-15.9364
MSMEG_3951	-15.1162	-14.2692	-13.9462	-17.5
MSMEG_3952	-13.1026	-14.9077	-13.2308	-11.0083
MSMEG_3953	-14.7262	-14.3333	-14.8071	-15.0923
MSMEG_3954	-13.6639	-13.7757	-14.5444	-12.64
MSMEG_3955	-17.055	-16.2786	-19.0538	-15.8923
MSMEG_3956	-12.1455	-13.2	-12.825	-9.8333
MSMEG_3957	-16.3905	-18.0545	-16.081	-14.885
MSMEG_3958	-14.0333	-16.1714	-13.85	-11.7833
MSMEG_3959	-14.1059	-14.3083	-13.6	-14.47
MSMEG_3960	-12.965	-10.5143	-14.4286	-14.1167
MSMEG_3961	-14.4783	-14.5	-12.3875	-16.8429
MSMEG_3962	-16.0489	-17.5375	-14.225	-16.4067
MSMEG_3963	-8.4875	-5.9	-9.2	-11.3
MSMEG_3964	-14.5913	-15.5208	-16.6652	-11.4091
MSMEG_3965	-10.3455	-12.65	-8.075	-10.3
MSMEG_3966	-15.8417	-19.38	-14.45	-11.8
MSMEG_3967	-16.6444	-15.09	-17.3	-17.85
MSMEG_3968	-14.5111	-16.9	-13.3	-11.55
MSMEG_3969	-13.7938	-13.1333	-16.84	-11.54
MSMEG_3970	-14.6143	-15.0842	-17.1737	-11.4167
MSMEG_3971	-13.2091	-14.8417	-11.6545	-12.96
MSMEG_3972	-13.5312	-14.9818	-13.7727	-11.67
MSMEG_3973	-15.0	-14.8519	-14.6577	-15.516
MSMEG_3975	-16.046	-16.6955	-16.6571	-14.69
MSMEG_3976	-15.5269	-17.2333	-15.8	-13.3
MSMEG_3977	-14.1147	-15.0917	-14.1727	-12.9909
MSMEG_3978	-13.1717	-14.775	-11.0438	-13.7714
MSMEG_3980	-13.092	-12.3333	-13.9111	-13.0143
MSMEG_3981	-13.5213	-13.1688	-13.1062	-14.34
MSMEG_3982	-13.1733	-14.85	-13.42	-10.9929
MSMEG_3984	-13.4167	-15.9588	-12.375	-11.6467
MSMEG_3985	-13.4264	-14.2222	-13.6611	-12.3353
MSMEG_3986	-12.9437	-12.5427	-14.4818	-11.7524
MSMEG_3987	-13.5333	-14.4368	-12.3278	-13.8
MSMEG_3988	-18.1025	-18.05	-19.8154	-16.4462
MSMEG_3989	-15.1041	-15.4882	-15.2062	-14.5938
MSMEG_3990	-14.8824	-15.3412	-15.4278	-13.7812
MSMEG_3991	-15.8344	-14.0727	-20.0273	-13.16
MSMEG_3992	-13.3218	-14.6579	-12.4889	-12.7444
MSMEG_3993	-14.129	-14.4455	-12.21	-15.7
MSMEG_3994	-13.6839	-15.3273	-12.87	-12.69
MSMEG_3995	-13.6635	-14.7944	-12.7333	-13.4375
MSMEG_3996	-13.3397	-13.85	-13.0211	-13.1211
MSMEG_3997	-12.6156	-11.6688	-12.9267	-13.3643
MSMEG_3998	-14.6686	-16.4083	-15.2583	-12.1273
MSMEG_3999	-15.2026	-16.0929	-12.3308	-17.275
MSMEG_4000	-15.32	-15.4571	-14.835	-15.6789
MSMEG_4001	-14.58	-15.1714	-13.4077	-15.1154
MSMEG_4002	-14.8558	-14.88	-15.4429	-14.2429
MSMEG_4003	-14.1184	-16.3923	-12.7615	-13.125
MSMEG_4004	-16.869	-17.48	-16.25	-16.8778
MSMEG_4005	-14.8543	-16.3333	-14.8167	-13.2818
MSMEG_4006	-14.7559	-17.505	-13.935	-12.7263
MSMEG_4007	-14.9128	-14.9857	-14.4615	-15.3167
MSMEG_4008	-12.6325	-13.85	-12.3923	-11.5615
MSMEG_4009	-15.4583	-14.74	-17.5	-13.9333
MSMEG_4010	-14.8812	-14.2167	-18.24	-12.32
MSMEG_4011	-15.2712	-14.8	-14.7294	-16.3118
MSMEG_4012	-15.3554	-15.9947	-15.2316	-14.8111
MSMEG_4013	-15.5025	-14.3214	-16.6714	-15.5167
MSMEG_4014	-14.5392	-15.9222	-15.7235	-11.725
MSMEG_4015	-19.0333	-21.4667	-19.1	-11.6
MSMEG_4016	-14.5833	-12.4333	-19.5	-11.2
MSMEG_4017	-15.3231	-18.62	-13.6	-12.925
MSMEG_4018	-14.9125	-16.3222	-17.0875	-10.6143
MSMEG_4019	-14.1507	-14.15	-14.5435	-13.7409
MSMEG_4020	-15.0065	-14.0636	-16.8545	-13.9
MSMEG_4021	-16.9	-17.55	-20.2333	-5.6
MSMEG_4022	-15.0913	-15.275	-16.8125	-12.9143
MSMEG_4023	-15.6966	-17.04	-16.005	-13.9579
MSMEG_4024	-13.8132	-14.9056	-13.6111	-12.8706
MSMEG_4025	-15.85	-17.7	-14.0333	-15.6455
MSMEG_4026	-12.12	-14.2	-14.05	-4.1
MSMEG_4027	-14.69	-14.6929	-15.0846	-14.2923
MSMEG_4028	-17.7875	-20.0	-18.8667	-12.85
MSMEG_4029	-16.9917	-16.4	-19.3125	-15.1
MSMEG_4030	-12.8211	-13.7286	-12.2857	-12.3
MSMEG_4031	-10.6125	-12.7333	-13.4	-3.25
MSMEG_4032	-16.1474	-14.5923	-17.3846	-16.4917
MSMEG_4033	-14.328	-14.9	-14.6222	-13.2143
MSMEG_4034	-14.1333	-14.175	-14.2727	-13.93
MSMEG_4035	-12.7844	-11.8	-12.1545	-14.56
MSMEG_4036	-14.4082	-15.6429	-13.7381	-13.7842
MSMEG_4037	-12.5125	-11.35	-13.88	-12.54
MSMEG_4038	-13.8034	-15.605	-12.055	-13.7474
MSMEG_4039	-14.7689	-13.6938	-14.8467	-15.9143
MSMEG_4040	-12.5308	-11.0667	-11.0	-15.9
MSMEG_4041	-12.9971	-14.1667	-12.725	-12.0182
MSMEG_4042	-12.67	-12.4091	-13.3	-12.2889
MSMEG_4043	-15.1263	-16.0231	-14.8308	-14.475
MSMEG_4044	-14.1451	-14.9917	-14.3333	-13.0652
MSMEG_4045	-12.4727	-14.25	-12.925	-9.5
MSMEG_4046	-15.2674	-13.1875	-15.6667	-17.0867
MSMEG_4047	-14.55	-14.0308	-16.0923	-13.4417
MSMEG_4048	-14.541	-14.2929	-15.6462	-13.6333
MSMEG_4049	-14.8702	-14.105	-14.5	-16.1111
MSMEG_4050	-12.763	-14.99	-12.0444	-10.7875
MSMEG_4051	-15.32	-12.9	-19.9	-11.0
MSMEG_4052	-10.3667	-8.8333	-12.8	-10.1
MSMEG_4053	-14.8477	-15.9486	-14.7583	-13.8056
MSMEG_4054	-15.24	-15.4	-16.2	-13.0
MSMEG_4055	-12.4161	-11.9364	-10.4909	-15.3556
MSMEG_4056	-12.23	-14.2364	-12.17	-9.8444
MSMEG_4057	-14.176	-14.9111	-13.1625	-14.3625
MSMEG_4058	-13.9019	-14.3611	-13.2278	-14.1438
MSMEG_4059	-12.0519	-11.75	-11.5667	-12.975
MSMEG_4061	-15.2647	-15.35	-14.8667	-15.64
MSMEG_4062	-15.31	-17.1118	-14.8176	-13.9188
MSMEG_4063	-11.6889	-11.5692	-12.8083	-10.6091
MSMEG_4064	-16.1324	-15.4231	-17.6	-15.2364
MSMEG_4065	-13.4956	-11.1375	-15.0467	-14.5286
MSMEG_4066	-14.0296	-14.5158	-14.8333	-12.6353
MSMEG_4067	-14.4923	-16.3214	-14.4462	-12.4083
MSMEG_4068	-13.56	-16.55	-14.1	-6.5
MSMEG_4069	-15.25	-14.9	-15.3	-16.2
MSMEG_4070	-14.25	-15.35	-16.6571	-10.5857
MSMEG_4071	-13.3692	-13.16	-15.8	-11.2
MSMEG_4072	-13.4732	-16.4071	-12.9143	-10.9154
MSMEG_4074	-15.7452	-16.0636	-15.0455	-16.2111
MSMEG_4075	-14.9098	-13.9286	-17.1222	-13.7148
MSMEG_4076	-12.9617	-13.6188	-12.2812	-12.9867
MSMEG_4077	-14.4533	-13.7364	-18.77	-10.5333
MSMEG_4078	-12.7236	-14.4368	-12.2211	-11.3706
MSMEG_4079	-16.1367	-16.8455	-15.03	-16.5
MSMEG_4081	-13.4167	-15.9588	-12.375	-11.6467
MSMEG_4082	-13.7	-13.1667	-13.2722	-14.7176
MSMEG_4083	-12.7661	-12.1947	-13.0895	-13.0278
MSMEG_4084	-13.9595	-14.9	-13.9929	-12.8385
MSMEG_4085	-13.0549	-12.8722	-14.2941	-11.9438
MSMEG_4086	-13.6348	-15.6125	-14.9125	-9.9143
MSMEG_4087	-12.3554	-12.9684	-11.3368	-12.7833
MSMEG_4088	-14.9833	-14.92	-17.5	-11.7333
MSMEG_4089	-13.5147	-14.4	-12.0273	-14.0364
MSMEG_4090	-12.59	-12.7091	-12.09	-13.0
MSMEG_4091	-14.2566	-13.6889	-15.3722	-13.6765
MSMEG_4092	-15.9476	-16.0533	-15.7143	-16.0769
MSMEG_4093	-12.6195	-12.2429	-13.0857	-12.5231
MSMEG_4094	-14.9833	-14.6353	-12.9625	-17.5333
MSMEG_4095	-16.2389	-16.9615	-19.1083	-12.2545
MSMEG_4096	-15.1102	-13.8471	-17.9938	-13.5688
MSMEG_4097	-14.6	-14.0588	-14.4812	-15.2938
MSMEG_4098	-16.9227	-18.2565	-15.2364	-17.2286
MSMEG_4099	-14.7667	-14.7077	-16.5833	-12.8545
MSMEG_4100	-15.8	-15.7286	-16.4733	-15.1
MSMEG_4101	-13.7723	-13.9045	-14.5955	-12.7714
MSMEG_4102	-15.8955	-18.02	-13.9467	-15.7071
MSMEG_4103	-14.0837	-13.7667	-13.4857	-15.0214
MSMEG_4104	-15.95	-16.3588	-15.1176	-16.4
MSMEG_4105	-13.5147	-14.4	-12.0273	-14.0364
MSMEG_4106	-14.9833	-14.92	-17.5	-11.7333
MSMEG_4107	-14.5111	-16.43	-13.6111	-13.125
MSMEG_4108	-15.3702	-15.38	-16.2684	-14.4111
MSMEG_4109	-17.1082	-17.7095	-17.1952	-16.3474
MSMEG_4110	-12.8909	-14.2917	-12.5364	-11.6
MSMEG_4111	-13.2689	-14.8938	-13.8867	-10.75
MSMEG_4112	-15.6776	-15.1118	-16.7529	-15.1
MSMEG_4113	-18.0881	-18.0533	-19.8143	-16.2692
MSMEG_4114	-13.9774	-13.3545	-15.31	-13.33
MSMEG_4115	-14.3971	-15.1917	-13.2667	-14.7636
MSMEG_4116	-14.7343	-14.8333	-13.9667	-15.4636
MSMEG_4117	-16.1933	-18.5	-16.53	-13.0
MSMEG_4118	-14.8292	-13.9706	-15.1938	-15.4133
MSMEG_4119	-17.0774	-18.6	-15.09	-17.39
MSMEG_4120	-15.0143	-14.4176	-16.5312	-14.1312
MSMEG_4121	-13.8483	-16.41	-12.78	-12.1889
MSMEG_4122	-14.3315	-14.9158	-14.4611	-13.5412
MSMEG_4123	-14.0314	-13.4417	-14.3167	-14.3636
MSMEG_4124	-12.966	-12.9	-13.8375	-12.1067
MSMEG_4125	-15.2968	-16.3273	-14.04	-15.42
MSMEG_4126	-10.9679	-10.75	-13.1556	-9.0222
MSMEG_4127	-13.0804	-14.0368	-15.5789	-9.4333
MSMEG_4128	-11.403	-11.0	-13.0455	-10.08
MSMEG_4129	-11.8435	-13.9	-9.1	-12.6286
MSMEG_4130	-13.7265	-14.6083	-15.0727	-11.4182
MSMEG_4131	-11.9	-9.4	-14.4	-20.6
MSMEG_4132	-14.3467	-15.1	-13.92	-13.75
MSMEG_4133	-13.19	-15.0571	-12.1538	-12.2154
MSMEG_4135	-11.1636	-14.1875	-11.1571	-7.7143
MSMEG_4136	-12.2696	-12.1	-12.8375	-11.8143
MSMEG_4137	-10.925	-12.3667	-11.1667	-8.4
MSMEG_4138	-14.0289	-13.6615	-13.9462	-14.5167
MSMEG_4140	-14.1544	-14.945	-13.5105	-13.9556
MSMEG_4141	-12.8257	-13.325	-12.6	-12.5273
MSMEG_4142	-15.376	-14.0444	-15.9375	-16.3125
MSMEG_4143	-13.5364	-13.25	-13.0	-14.6333
MSMEG_4144	-14.8676	-14.2231	-14.925	-15.5083
MSMEG_4145	-12.3227	-11.05	-13.2429	-12.8571
MSMEG_4146	-14.0897	-13.7	-16.2857	-11.95
MSMEG_4147	-16.352	-16.2882	-16.8353	-15.9062
MSMEG_4148	-15.6486	-16.8923	-16.0	-13.95
MSMEG_4149	-13.5297	-13.9	-14.1	-12.5583
MSMEG_4150	-14.9488	-13.9429	-16.1286	-14.7615
MSMEG_4151	-16.06	-18.3	-18.6333	-10.5
MSMEG_4152	-14.8947	-14.9923	-15.6	-14.025
MSMEG_4153	-12.3556	-8.3714	-16.2333	-13.28
MSMEG_4154	-14.1043	-15.7312	-14.5875	-11.8533
MSMEG_4155	-15.1098	-16.4643	-14.9714	-13.8
MSMEG_4156	-12.8596	-14.5633	-12.7867	-11.1724
MSMEG_4157	-10.0824	-10.8333	-11.7833	-7.14
MSMEG_4158	-9.22	-13.65	-6.75	-5.3
MSMEG_4159	-15.2615	-17.9111	-15.1722	-12.3813
MSMEG_4160	-12.85	-12.4	-16.0	-4.3
MSMEG_4161	-13.5875	-11.75	-17.62	-11.76
MSMEG_4162	-15.6283	-16.5125	-13.94	-16.3733
MSMEG_4163	-16.2214	-15.15	-16.58	-17.1125
MSMEG_4164	-15.1815	-14.4222	-18.41	-12.0
MSMEG_4165	-16.5789	-16.32	-16.5947	-16.85
MSMEG_4166	-15.2935	-15.8562	-13.9533	-16.0333
MSMEG_4167	-13.2533	-13.8812	-14.84	-10.8357
MSMEG_4168	-14.5381	-16.7909	-14.3048	-12.305
MSMEG_4169	-14.4107	-13.99	-14.3333	-14.9556
MSMEG_4170	-14.6459	-15.6333	-14.55	-13.705
MSMEG_4171	-16.2049	-15.5571	-16.5286	-16.5538
MSMEG_4172	-12.3614	-9.7667	-11.7733	-15.7714
MSMEG_4173	-11.1529	-11.95	-10.25	-11.28
MSMEG_4174	-13.1613	-12.6909	-12.2364	-14.8667
MSMEG_4175	-16.2917	-15.94	-20.625	-11.1
MSMEG_4176	-15.58	-16.0	-14.4	-16.4667
MSMEG_4178	-16.087	-17.1125	-14.975	-16.1857
MSMEG_4179	-17.8474	-16.0857	-18.3167	-19.4333
MSMEG_4180	-16.5735	-15.6083	-16.0667	-18.34
MSMEG_4181	-15.0182	-17.4	-17.5	-8.5333
MSMEG_4182	-15.1356	-16.67	-13.195	-15.5632
MSMEG_4183	-15.6815	-15.0556	-15.4	-16.7375
MSMEG_4184	-11.8714	-11.4333	-12.85	-11.55
MSMEG_4185	-15.5966	-15.912	-14.956	-15.9286
MSMEG_4186	-15.9457	-15.65	-14.9	-17.4091
MSMEG_4187	-13.619	-13.91	-13.8474	-13.0842
