 	CDS_MFE_20_10nt_CDS	CDS_MFE_20_10nt_5p	CDS_MFE_20_10nt_mid	CDS_MFE_20_10nt_3p
MSMEG_3953	-2.6972	-2.0333	-2.9257	-3.1514
MSMEG_3954	-2.9441	-3.2967	-3.2813	-2.2467
MSMEG_3955	-3.523	-3.1265	-3.8152	-3.6394
MSMEG_3956	-2.0207	-2.16	-2.01	-1.8778
MSMEG_3957	-3.5747	-3.8925	-3.2358	-3.5962
MSMEG_3958	-3.1115	-3.9333	-2.7222	-2.625
MSMEG_3959	-2.6609	-2.769	-2.4767	-2.7464
MSMEG_3960	-2.702	-2.4056	-2.9	-2.825
MSMEG_3961	-2.7695	-2.345	-2.3	-3.7105
MSMEG_3962	-3.0898	-2.985	-2.459	-3.8282
MSMEG_3963	-1.155	-0.8714	-0.6429	-2.0833
MSMEG_3964	-2.9538	-2.8672	-3.3276	-2.6614
MSMEG_3965	-1.3643	-1.59	-0.81	-1.775
MSMEG_3966	-3.3032	-3.7182	-3.28	-2.87
MSMEG_3967	-3.2681	-2.9174	-3.65	-3.2182
MSMEG_3968	-3.1625	-4.7778	-2.5125	-1.8286
MSMEG_3969	-3.29	-2.5071	-4.5154	-2.9077
MSMEG_3970	-2.8479	-3.1277	-3.3553	-2.0435
MSMEG_3971	-2.3512	-2.6276	-2.1036	-2.3111
MSMEG_3972	-2.7235	-3.5	-2.8926	-1.7115
MSMEG_3973	-2.8817	-2.8242	-2.8409	-2.9815
MSMEG_3975	-3.5044	-3.9887	-3.6444	-2.8654
MSMEG_3976	-3.5323	-3.9455	-3.8818	-2.7333
MSMEG_3977	-2.92	-2.8448	-2.9071	-3.0107
MSMEG_3978	-2.6483	-2.8308	-2.141	-2.9816
MSMEG_3980	-2.4781	-1.8636	-3.1952	-2.4048
MSMEG_3981	-2.3593	-2.4675	-2.7128	-1.8949
MSMEG_3982	-2.3274	-2.7842	-2.4921	-1.6892
MSMEG_3984	-2.5769	-3.1537	-2.5525	-2.01
MSMEG_3985	-2.5504	-2.4333	-2.6636	-2.5568
MSMEG_3986	-2.554	-2.2855	-3.1389	-2.2426
MSMEG_3987	-2.5416	-2.737	-2.2	-2.6911
MSMEG_3988	-3.789	-3.5294	-4.3212	-3.5242
MSMEG_3989	-2.7172	-2.3732	-2.9488	-2.8325
MSMEG_3990	-3.1102	-3.1977	-3.1372	-2.9902
MSMEG_3991	-3.3704	-3.1464	-4.0667	-2.8885
MSMEG_3992	-2.5255	-2.9478	-2.0761	-2.5533
MSMEG_3993	-2.6628	-2.5385	-2.2852	-3.2
MSMEG_3994	-2.5128	-2.7889	-2.5385	-2.188
MSMEG_3995	-2.5649	-2.4227	-2.675	-2.5977
MSMEG_3996	-2.4774	-2.6633	-2.4612	-2.3042
MSMEG_3997	-2.343	-2.4872	-2.0263	-2.5162
MSMEG_3998	-3.3	-3.9867	-3.57	-2.275
MSMEG_3999	-3.1735	-3.5727	-1.8545	-4.1219
MSMEG_4000	-3.1232	-3.1451	-2.9	-3.324
MSMEG_4001	-3.034	-2.4235	-2.8758	-3.8212
MSMEG_4002	-3.1657	-2.7417	-3.7459	-2.9886
MSMEG_4003	-2.9305	-4.2031	-2.1844	-2.3871
MSMEG_4004	-3.7959	-3.86	-3.784	-3.7417
MSMEG_4005	-2.8908	-2.8	-3.1552	-2.7143
MSMEG_4006	-3.1551	-3.97	-2.7469	-2.7229
MSMEG_4007	-2.9082	-2.7818	-2.9515	-2.9937
MSMEG_4008	-2.4762	-2.8029	-2.4735	-2.1424
MSMEG_4009	-3.1031	-2.8182	-3.9	-2.54
MSMEG_4010	-3.0	-2.6643	-3.7286	-2.5769
MSMEG_4011	-3.0985	-3.1545	-3.0818	-3.0581
MSMEG_4012	-2.9218	-2.9292	-3.0064	-2.8298
MSMEG_4013	-3.3347	-3.3794	-3.1382	-3.4909
MSMEG_4014	-2.5876	-2.9523	-2.8	-1.9881
MSMEG_4015	-3.9562	-4.15	-4.2	-3.48
MSMEG_4016	-3.62	-2.9	-3.52	-4.825
MSMEG_4017	-2.9152	-4.0818	-2.5833	-2.03
MSMEG_4018	-3.1133	-3.2714	-3.595	-2.4316
MSMEG_4019	-2.7561	-2.6862	-2.9741	-2.6053
MSMEG_4020	-3.2139	-2.9556	-4.0154	-2.6808
MSMEG_4021	-4.0533	-2.94	-4.5833	-4.65
MSMEG_4022	-3.3068	-3.235	-3.865	-2.7947
MSMEG_4023	-3.1703	-3.644	-2.822	-3.0396
MSMEG_4024	-2.7286	-2.7333	-2.8667	-2.5791
MSMEG_4025	-3.0435	-3.2581	-2.2935	-3.5967
MSMEG_4026	-2.7538	-1.74	-4.56	-1.4333
MSMEG_4027	-2.892	-3.2941	-2.7091	-2.6606
MSMEG_4028	-3.0409	-3.375	-3.3286	-2.3714
MSMEG_4029	-3.7817	-3.7714	-3.785	-3.7895
MSMEG_4030	-2.402	-2.8353	-1.7688	-2.575
MSMEG_4031	-2.63	-2.6571	-3.9429	-1.0667
MSMEG_4032	-3.3144	-2.8121	-3.4688	-3.6781
MSMEG_4033	-2.8031	-3.1182	-2.3727	-2.93
MSMEG_4034	-2.8928	-3.3393	-2.4107	-2.9296
MSMEG_4035	-2.2309	-1.7643	-2.2963	-2.6654
MSMEG_4036	-2.537	-2.8923	-2.4115	-2.298
MSMEG_4037	-2.5366	-2.0929	-2.8071	-2.7231
MSMEG_4038	-2.6946	-2.884	-2.704	-2.4918
MSMEG_4039	-2.5646	-2.7947	-2.0263	-2.8811
MSMEG_4040	-2.4864	-2.2435	-1.8182	-3.4524
MSMEG_4041	-2.2841	-2.14	-2.3966	-2.3207
MSMEG_4042	-2.36	-2.3538	-2.628	-2.0875
MSMEG_4043	-3.1663	-2.8344	-3.5094	-3.1548
MSMEG_4044	-2.782	-3.09	-2.7767	-2.469
MSMEG_4045	-2.3179	-1.86	-2.9556	-2.1889
MSMEG_4046	-3.2862	-3.0026	-2.7897	-4.0868
MSMEG_4047	-2.9635	-2.997	-3.1812	-2.7032
MSMEG_4048	-2.7316	-3.1394	-2.5121	-2.5375
MSMEG_4049	-3.1306	-3.2041	-2.9104	-3.2787
MSMEG_4050	-2.4824	-2.5652	-2.5913	-2.2818
MSMEG_4051	-3.3692	-2.9	-4.075	-3.25
MSMEG_4052	-2.0	-1.05	-2.5	-2.64
MSMEG_4053	-2.8245	-2.8912	-2.7272	-2.8567
MSMEG_4054	-3.1692	-3.92	-3.0	-2.4
MSMEG_4055	-2.3468	-2.4222	-1.7654	-2.85
MSMEG_4056	-2.344	-2.3192	-2.7	-2.0
MSMEG_4057	-2.4758	-2.4714	-2.0619	-2.915
MSMEG_4058	-3.0756	-3.0636	-3.0205	-3.1442
MSMEG_4059	-2.3647	-1.6261	-2.8087	-2.6727
MSMEG_4061	-3.3286	-3.0667	-3.0286	-3.9538
MSMEG_4062	-3.1272	-3.7238	-3.1024	-2.5415
MSMEG_4063	-2.17	-1.9258	-2.6467	-1.9379
MSMEG_4064	-3.2819	-2.9312	-3.429	-3.4968
MSMEG_4065	-2.4789	-2.1744	-2.6921	-2.5811
MSMEG_4066	-2.7726	-3.1696	-2.68	-2.4523
MSMEG_4067	-2.9153	-3.2061	-3.2606	-2.2594
MSMEG_4068	-2.1923	-3.1	-2.35	-0.9
MSMEG_4069	-2.6941	-3.0833	-2.4167	-2.56
MSMEG_4070	-2.7382	-3.2947	-2.4526	-2.4353
MSMEG_4071	-3.2719	-3.7727	-3.2	-2.8
MSMEG_4072	-2.4404	-3.0657	-2.4029	-1.8353
MSMEG_4074	-3.3316	-3.6778	-2.9741	-3.344
MSMEG_4075	-2.9898	-2.8507	-3.529	-2.5838
MSMEG_4076	-2.5361	-2.27	-2.655	-2.6872
MSMEG_4077	-2.82	-2.6577	-3.876	-1.8958
MSMEG_4078	-2.3755	-2.6064	-2.1915	-2.3267
MSMEG_4079	-2.9895	-3.1808	-2.8423	-2.9417
MSMEG_4081	-2.5769	-3.1537	-2.5525	-2.01
MSMEG_4082	-2.5612	-2.4489	-2.2267	-3.0182
MSMEG_4083	-2.4014	-2.1687	-2.6574	-2.3826
MSMEG_4084	-2.8491	-2.9278	-2.725	-2.8971
MSMEG_4085	-2.593	-2.6442	-2.8372	-2.2905
MSMEG_4086	-2.6621	-2.69	-3.3632	-1.9316
MSMEG_4087	-2.4752	-2.8562	-2.0766	-2.4848
MSMEG_4088	-3.2067	-3.0636	-3.57	-2.9778
MSMEG_4089	-2.8919	-2.9621	-2.6379	-3.0821
MSMEG_4090	-2.1519	-1.8423	-1.9923	-2.64
MSMEG_4091	-2.7308	-2.2489	-2.9477	-3.0068
MSMEG_4092	-3.071	-2.9389	-3.35	-2.92
MSMEG_4093	-2.3942	-2.0229	-2.4471	-2.7235
MSMEG_4094	-3.1174	-3.0561	-2.77	-3.5275
MSMEG_4095	-3.0912	-3.6032	-3.5484	-2.0552
MSMEG_4096	-2.8309	-3.081	-3.1829	-2.2075
MSMEG_4097	-2.8549	-2.3683	-3.0415	-3.1625
MSMEG_4098	-3.2247	-3.6304	-2.8364	-3.2
MSMEG_4099	-2.9344	-2.5323	-3.7467	-2.5241
MSMEG_4100	-2.7619	-2.8629	-2.7194	-2.7029
MSMEG_4101	-2.6626	-2.4709	-2.7574	-2.763
MSMEG_4102	-3.2673	-3.4108	-3.073	-3.3194
MSMEG_4103	-3.0204	-3.227	-2.6806	-3.1514
MSMEG_4104	-3.244	-3.1238	-2.9667	-3.6512
MSMEG_4105	-2.8919	-2.9621	-2.6379	-3.0821
MSMEG_4106	-3.2067	-3.0636	-3.57	-2.9778
MSMEG_4107	-2.7588	-3.4043	-2.4652	-2.3909
MSMEG_4108	-3.2245	-3.1521	-3.3417	-3.1787
MSMEG_4109	-3.3409	-3.4596	-3.3231	-3.236
MSMEG_4110	-2.4607	-2.5643	-2.4414	-2.3741
MSMEG_4111	-2.6637	-2.9921	-3.0842	-1.8946
MSMEG_4112	-2.9403	-2.75	-3.1415	-2.9341
MSMEG_4113	-3.9371	-4.3833	-4.2371	-3.1559
MSMEG_4114	-2.7377	-2.0462	-2.9923	-3.192
MSMEG_4115	-3.1148	-2.9767	-2.8483	-3.5241
MSMEG_4116	-3.2708	-3.2867	-3.0633	-3.469
MSMEG_4117	-2.8263	-3.2385	-2.72	-2.504
MSMEG_4118	-2.8762	-2.8122	-3.1561	-2.655
MSMEG_4119	-3.7385	-4.0296	-3.2885	-3.892
MSMEG_4120	-2.9598	-3.078	-3.1951	-2.5975
MSMEG_4121	-2.5149	-3.264	-2.52	-1.7292
MSMEG_4122	-2.8191	-2.6826	-2.8933	-2.8844
MSMEG_4123	-2.6449	-2.4333	-2.64	-2.869
MSMEG_4124	-2.6314	-2.765	-2.77	-2.3447
MSMEG_4125	-2.5705	-2.55	-2.6481	-2.508
MSMEG_4126	-1.7958	-1.8708	-2.0333	-1.4696
MSMEG_4127	-2.8386	-2.9426	-3.5957	-1.9587
MSMEG_4128	-1.9373	-2.1643	-2.0464	-1.5889
MSMEG_4129	-2.2068	-2.35	-1.675	-2.6158
MSMEG_4130	-2.6576	-2.631	-3.3714	-1.9714
MSMEG_4131	-1.9182	-0.775	-3.225	-1.7
MSMEG_4132	-2.7158	-2.9769	-2.6231	-2.5333
MSMEG_4133	-2.9446	-3.4176	-2.5882	-2.8242
MSMEG_4135	-2.0727	-2.6579	-1.4778	-2.05
MSMEG_4136	-2.1983	-2.045	-1.8474	-2.7105
MSMEG_4137	-2.1048	-0.8125	-2.8286	-2.9833
MSMEG_4138	-2.5167	-2.6818	-2.1125	-2.7581
MSMEG_4140	-2.6748	-3.4125	-2.0708	-2.5383
MSMEG_4141	-2.2659	-2.68	-2.3267	-1.7571
MSMEG_4142	-2.9806	-3.481	-2.019	-3.465
MSMEG_4143	-2.3	-2.44	-1.81	-2.6889
MSMEG_4144	-2.9634	-2.8031	-3.171	-2.92
MSMEG_4145	-2.1696	-1.6421	-2.2579	-2.6333
MSMEG_4146	-2.8938	-2.4758	-3.8061	-2.3677
MSMEG_4147	-3.7039	-3.4442	-4.3405	-3.3333
MSMEG_4148	-3.0098	-3.2774	-3.1097	-2.63
MSMEG_4149	-2.5914	-2.4344	-3.1516	-2.18
MSMEG_4150	-3.2846	-2.9914	-3.5543	-3.3088
MSMEG_4151	-2.364	-2.1778	-2.5375	-2.4
MSMEG_4152	-2.8516	-2.75	-2.9437	-2.8613
MSMEG_4153	-2.0133	-1.775	-2.2	-2.0857
MSMEG_4154	-2.6239	-2.85	-3.1026	-1.8947
MSMEG_4155	-2.9692	-3.34	-2.6486	-2.9176
MSMEG_4156	-2.9171	-3.2627	-3.0986	-2.3781
MSMEG_4157	-2.0548	-2.3133	-2.1929	-1.6077
MSMEG_4158	-2.4786	-3.62	-2.22	-1.375
MSMEG_4159	-3.0412	-4.0273	-2.7477	-2.3326
MSMEG_4160	-2.96	-1.88	-3.7333	-3.15
MSMEG_4161	-1.9171	-1.6929	-2.7357	-1.2769
MSMEG_4162	-2.8879	-3.2513	-2.4564	-2.9579
MSMEG_4163	-3.1903	-3.3167	-2.952	-3.3174
MSMEG_4164	-3.1597	-2.813	-3.5826	-3.0762
MSMEG_4165	-3.4382	-3.5729	-3.3673	-3.3745
MSMEG_4166	-2.9522	-3.2333	-2.6211	-2.9947
MSMEG_4167	-2.6726	-2.6711	-3.1605	-2.173
MSMEG_4168	-2.838	-3.3698	-2.934	-2.1981
MSMEG_4169	-2.7845	-2.3667	-3.0125	-2.9826
MSMEG_4170	-2.7484	-3.1	-2.3118	-2.828
MSMEG_4171	-3.1019	-2.9886	-3.3171	-2.9939
MSMEG_4172	-2.2721	-1.9474	-2.1838	-2.7056
MSMEG_4173	-2.2907	-2.82	-1.5214	-2.4929
MSMEG_4174	-2.6025	-2.463	-2.2741	-3.108
MSMEG_4175	-2.7968	-2.2818	-4.3909	-1.4778
MSMEG_4176	-3.0745	-3.0412	-3.0444	-3.1438
MSMEG_4178	-2.9339	-2.91	-2.315	-3.6105
MSMEG_4179	-3.7146	-3.1812	-3.8706	-4.1067
MSMEG_4180	-3.2512	-2.9586	-3.7034	-3.0857
MSMEG_4181	-2.825	-3.7	-2.6333	-2.0444
MSMEG_4182	-3.1007	-3.348	-2.398	-3.5653
MSMEG_4183	-3.3463	-3.5696	-2.8304	-3.6667
MSMEG_4184	-2.4722	-2.5	-2.4857	-2.42
MSMEG_4185	-2.9928	-3.1768	-2.7192	-3.0831
MSMEG_4186	-3.6218	-3.69	-3.2517	-3.9321
MSMEG_4187	-2.5931	-2.7061	-2.6082	-2.4596
MSMEG_4188	-3.2125	-3.8	-3.1667	-2.6321
MSMEG_4189	-3.252	-2.7952	-3.3049	-3.6775
MSMEG_4190	-4.1171	-3.8692	-4.628	-3.864
MSMEG_4191	-3.8452	-4.3241	-3.9429	-3.2296
MSMEG_4192	-3.5862	-2.7	-3.79	-4.3444
MSMEG_4193	-4.203	-4.3522	-4.6773	-3.5727
MSMEG_4194	-2.9155	-2.4966	-3.7679	-2.4815
MSMEG_4195	-3.3333	-3.1455	-3.25	-3.6556
MSMEG_4196	-3.3067	-3.5657	-3.1571	-3.1941
MSMEG_4197	-3.0385	-2.7222	-2.8111	-3.65
MSMEG_4198	-3.7642	-3.8611	-3.3086	-4.12
MSMEG_4199	-3.7865	-2.9778	-4.7471	-3.6824
MSMEG_4200	-3.788	-3.8422	-4.2182	-3.3023
MSMEG_4202	-3.3098	-3.1867	-3.0591	-3.6864
MSMEG_4203	-3.4793	-3.9097	-3.3459	-3.1754
MSMEG_4204	-2.7207	-2.3421	-3.2865	-2.5389
MSMEG_4205	-3.7847	-3.5341	-3.6011	-4.2218
MSMEG_4207	-4.0564	-4.5077	-3.5429	-4.1667
MSMEG_4208	-3.1682	-3.3442	-3.6882	-2.4686
MSMEG_4209	-3.2981	-2.8667	-4.1444	-2.8588
MSMEG_4210	-3.2031	-3.4606	-3.7212	-2.4031
MSMEG_4211	-3.4479	-4.0554	-2.8464	-3.4418
MSMEG_4212	-4.0394	-3.8318	-3.5217	-4.8238
MSMEG_4213	-3.0374	-3.0974	-3.4154	-2.5757
MSMEG_4214	-3.3306	-2.7708	-4.508	-2.6348
MSMEG_4215	-4.1687	-4.3174	-3.7043	-4.5143
MSMEG_4216	-3.462	-3.6706	-3.8882	-2.7875
MSMEG_4217	-3.4568	-3.9429	-3.7333	-2.6462
MSMEG_4218	-2.8655	-2.93	-3.36	-2.2444
MSMEG_4219	-3.8547	-4.5182	-3.9381	-3.0762
MSMEG_4220	-2.8931	-2.95	-2.9241	-2.8
MSMEG_4221	-3.6563	-3.8917	-4.0958	-2.9522
MSMEG_4222	-3.5183	-3.8231	-3.5385	-3.1757
MSMEG_4223	-3.1818	-3.775	-1.75	-4.3
MSMEG_4224	-1.15	-2.24	-0.55	-0.1333
MSMEG_4225	-3.244	-3.0676	-3.1515	-3.5182
MSMEG_4226	-3.2778	-2.949	-3.9542	-2.9298
MSMEG_4227	-4.1904	-3.6974	-4.9282	-3.9324
MSMEG_4228	-3.55	-3.6018	-3.0088	-4.0482
MSMEG_4229	-3.8824	-4.472	-3.8653	-3.298
MSMEG_4230	-3.4243	-3.5167	-3.4	-3.3543
MSMEG_4231	-3.9533	-4.0627	-4.2922	-3.496
MSMEG_4232	-4.1173	-4.5308	-3.9547	-3.8647
MSMEG_4233	-3.4371	-3.2692	-3.2954	-3.7516
MSMEG_4234	-4.3289	-4.4368	-3.5385	-5.0514
MSMEG_4235	-3.048	-3.6182	-2.3424	-3.1875
MSMEG_4236	-2.0581	-1.7	-2.7	-1.8
MSMEG_4237	-2.74	-3.1929	-2.4385	-2.5538
MSMEG_4238	-3.1393	-2.9905	-3.1952	-3.2421
MSMEG_4239	-2.9493	-3.8333	-2.4087	-2.55
MSMEG_4240	-3.7157	-3.4243	-3.5111	-4.2343
MSMEG_4241	-3.3669	-3.2627	-3.6471	-3.1837
MSMEG_4242	-2.855	-2.4286	-2.6308	-3.5385
MSMEG_4243	-3.4151	-3.5186	-3.469	-3.2512
MSMEG_4244	-3.0719	-2.9149	-3.2348	-3.0696
MSMEG_4245	-3.514	-3.2647	-3.5412	-3.75
MSMEG_4246	-2.8208	-2.7688	-3.103	-2.5742
MSMEG_4247	-3.7527	-3.3136	-4.0273	-3.9209
MSMEG_4248	-3.3319	-2.96	-3.9167	-3.1261
MSMEG_4249	-4.5975	-4.85	-4.2071	-4.7583
MSMEG_4250	-3.815	-3.6256	-3.4605	-4.3854
MSMEG_4251	-2.7419	-2.3933	-3.4933	-2.2769
MSMEG_4252	-3.7237	-4.4769	-3.1308	-3.55
MSMEG_4253	-3.8193	-3.6718	-4.2789	-3.5027
MSMEG_4254	-2.8128	-2.9117	-2.7433	-2.7831
MSMEG_4255	-3.7899	-3.4074	-4.5704	-3.36
MSMEG_4256	-3.486	-3.0923	-3.9789	-3.3946
MSMEG_4257	-2.4811	-2.3692	-2.8667	-2.2167
MSMEG_4258	-3.5569	-3.2081	-3.6222	-3.85
MSMEG_4259	-3.9481	-3.6889	-3.7079	-4.4639
MSMEG_4260	-2.5852	-2.4286	-2.855	-2.48
MSMEG_4261	-3.7575	-3.6852	-4.4259	-3.1385
MSMEG_4262	-2.8746	-3.1585	-3.0098	-2.445
MSMEG_4263	-3.1073	-2.8745	-2.9091	-3.5463
MSMEG_4264	-4.0375	-4.1737	-4.8158	-3.0722
MSMEG_4265	-2.7787	-2.7467	-2.9733	-2.6103
MSMEG_4266	-2.2143	-1.98	-2.72	-1.875
MSMEG_4267	-2.8722	-2.9	-2.3154	-3.5
MSMEG_4268	-2.6265	-2.7771	-2.7059	-2.3848
MSMEG_4269	-3.3284	-3.4515	-3.4894	-3.04
MSMEG_4270	-3.3072	-2.8848	-3.0697	-4.0097
MSMEG_4271	-2.8815	-3.1409	-2.9409	-2.5476
MSMEG_4272	-3.2857	-3.2583	-3.2583	-3.3455
MSMEG_4273	-3.3515	-3.6348	-2.5826	-3.8591
MSMEG_4274	-4.0094	-4.5722	-4.1667	-3.2471
MSMEG_4275	-4.4124	-4.0333	-4.9371	-4.2735
MSMEG_4276	-3.4345	-2.8892	-3.9622	-3.4528
MSMEG_4277	-5.3278	-4.936	-5.975	-5.0783
MSMEG_4278	-3.9991	-3.1297	-4.4514	-4.44
MSMEG_4279	-3.5697	-3.8027	-3.2139	-3.6861
MSMEG_4280	-3.4422	-3.5621	-3.5431	-3.2175
MSMEG_4281	-3.64	-3.6154	-3.6423	-3.6627
MSMEG_4282	-2.8	-2.9417	-3.0417	-2.34
MSMEG_4283	-3.4611	-3.4186	-4.0017	-2.9456
MSMEG_4284	-4.2311	-4.3968	-4.1133	-4.1759
MSMEG_4285	-3.8118	-4.0609	-3.9391	-3.4182
MSMEG_4286	-3.1681	-2.8312	-3.0581	-3.6258
MSMEG_4287	-4.08	-3.712	-4.4308	-4.0833
MSMEG_4288	-3.4596	-3.3625	-3.3188	-3.7133
MSMEG_4289	-3.5861	-3.3525	-4.015	-3.3915
MSMEG_4290	-2.3168	-2.3938	-2.325	-2.2298
MSMEG_4291	-3.2047	-3.8667	-3.3143	-2.3857
MSMEG_4292	-3.4878	-2.2286	-3.6	-4.7231
MSMEG_4293	-3.9007	-3.595	-3.929	-4.1808
MSMEG_4294	-3.1597	-2.74	-3.2289	-3.5182
MSMEG_4295	-3.776	-3.8731	-3.3843	-4.0686
MSMEG_4296	-3.402	-4.2765	-2.7827	-3.154
MSMEG_4297	-3.4108	-3.1745	-3.4447	-3.6222
MSMEG_4298	-3.3895	-2.8172	-3.4862	-3.8821
MSMEG_4299	-3.1679	-2.2148	-3.6538	-3.692
MSMEG_4300	-3.6328	-3.5826	-3.7304	-3.581
MSMEG_4301	-3.7129	-3.5033	-3.9288	-3.7102
MSMEG_4302	-3.5862	-3.1	-3.9941	-3.666
MSMEG_4303	-3.7316	-3.7885	-3.5827	-3.8255
MSMEG_4304	-3.7	-4.15	-3.635	-3.2947
MSMEG_4305	-4.0202	-4.0541	-4.1865	-3.8086
MSMEG_4306	-3.8194	-3.064	-4.125	-4.3217
MSMEG_4307	-3.8913	-4.1821	-3.7316	-3.7526
MSMEG_4308	-3.3667	-3.4261	-3.7333	-2.9045
MSMEG_4309	-3.7265	-3.6941	-3.775	-3.7125
MSMEG_4310	-4.6653	-4.2848	-4.297	-5.4375
MSMEG_4311	-3.2084	-3.1	-3.6679	-2.8444
MSMEG_4313	-3.1951	-3.8071	-2.9643	-2.7846
MSMEG_4314	-3.549	-3.2222	-3.8824	-3.5625
MSMEG_4315	-3.1408	-2.8294	-3.2812	-3.3312
MSMEG_4316	-2.7429	-1.7789	-3.3789	-3.0889
MSMEG_4317	-3.1549	-3.2542	-2.5667	-3.6652
MSMEG_4318	-2.9642	-3.0964	-3.3333	-2.4385
MSMEG_4320	-2.7404	-2.8688	-2.3	-3.0733
MSMEG_4321	-3.5233	-2.0333	-3.3533	-5.4385
MSMEG_4322	-3.5807	-4.555	-2.9053	-3.2111
MSMEG_4323	-3.1432	-2.9645	-2.8355	-3.6348
MSMEG_4324	-3.6375	-3.5465	-3.286	-4.0905
MSMEG_4325	-3.4839	-3.4935	-3.6438	-3.3033
MSMEG_4326	-3.0517	-3.02	-3.05	-3.0889
MSMEG_4327	-3.5376	-3.7286	-4.1667	-2.6976
MSMEG_4328	-3.5512	-3.6286	-4.0381	-2.9732
MSMEG_4329	-3.543	-3.5896	-3.7617	-3.2766
MSMEG_4330	-2.6338	-2.66	-2.464	-2.7833
MSMEG_4331	-3.6061	-3.5758	-3.7182	-3.5219
MSMEG_4332	-3.5329	-3.8654	-3.1365	-3.598
MSMEG_4333	-3.4345	-3.255	-3.5684	-3.4895
MSMEG_4334	-3.5873	-3.5	-3.866	-3.3882
MSMEG_4335	-3.22	-3.42	-3.6806	-2.5207
MSMEG_4336	-3.8216	-3.7	-4.1333	-3.6
MSMEG_4337	-3.76	-4.3889	-3.2519	-3.6346
MSMEG_4338	-2.9955	-2.3162	-3.4658	-3.1972
MSMEG_4339	-4.036	-4.52	-4.0473	-3.5315
MSMEG_4340	-3.3523	-3.1757	-3.9083	-2.9778
MSMEG_4341	-3.9786	-2.94	-4.94	-4.075
MSMEG_4342	-2.8476	-2.4476	-2.5773	-3.565
MSMEG_4343	-3.0474	-3.3692	-3.324	-2.436
MSMEG_4344	-3.6986	-3.6891	-3.5681	-3.8444
MSMEG_4345	-2.6571	-1.675	-2.9667	-3.3909
MSMEG_4346	-3.3913	-4.3625	-3.5375	-2.1143
MSMEG_4347	-3.6361	-3.8111	-3.7676	-3.3171
MSMEG_4348	-3.369	-3.7712	-2.9923	-3.3431
MSMEG_4349	-3.8633	-4.2733	-3.4763	-3.8328
MSMEG_4350	-2.9822	-3.0139	-2.9639	-2.9686
MSMEG_4351	-3.3787	-3.6192	-2.672	-3.8542
MSMEG_4352	-3.6443	-3.6083	-3.4886	-3.8371
MSMEG_4353	-3.2889	-2.5526	-3.85	-3.5176
MSMEG_4354	-2.9373	-2.9962	-3.1604	-2.65
MSMEG_4355	-3.3763	-3.5909	-3.4091	-3.1129
MSMEG_4356	-3.3195	-3.9933	-3.6207	-2.2857
MSMEG_4357	-3.507	-3.1415	-3.7245	-3.6577
MSMEG_4358	-3.6243	-3.38	-3.528	-3.9792
MSMEG_4359	-1.8043	-1.85	-2.3375	-1.1429
MSMEG_4360	-3.1269	-3.68	-3.0311	-2.6591
MSMEG_4361	-2.7333	-2.5125	-3.2222	-2.3571
MSMEG_4362	-4.3603	-4.2818	-4.6571	-4.135
MSMEG_4363	-2.8984	-2.8143	-3.181	-2.69
MSMEG_4364	-1.8154	-1.26	-2.1	-2.225
MSMEG_4365	-3.3248	-3.6778	-3.1465	-3.1451
MSMEG_4366	-3.8274	-3.6415	-4.0547	-3.7843
MSMEG_4367	-3.0512	-2.5286	-3.7595	-2.861
MSMEG_4368	-2.2214	-1.59	-2.95	-2.1
MSMEG_4369	-2.5162	-3.6538	-1.8692	-1.9364
MSMEG_4370	-3.4449	-3.2395	-4.1674	-2.9024
MSMEG_4371	-3.9202	-4.2375	-3.6906	-3.8267
MSMEG_4372	-3.3018	-3.4649	-3.1889	-3.2472
MSMEG_4373	-3.1865	-3.52	-2.7433	-3.3
MSMEG_4374	-3.18	-3.0312	-3.2156	-3.2968
MSMEG_4375	-3.4215	-4.0909	-2.8364	-3.3333
MSMEG_4376	-3.6914	-4.3417	-4.1625	-2.4682
MSMEG_4377	-3.2578	-3.688	-2.9796	-3.0938
MSMEG_4378	-2.8984	-3.1773	-2.919	-2.5857
MSMEG_4379	-3.1219	-3.2136	-3.0619	-3.0857
MSMEG_4380	-3.2109	-2.6662	-3.1359	-3.8492
MSMEG_4381	-3.203	-3.2941	-3.4029	-2.903
MSMEG_4382	-3.2842	-4.4769	-2.592	-2.736
MSMEG_4383	-3.0432	-3.0615	-2.7135	-3.3579
MSMEG_4384	-3.1252	-3.241	-3.3073	-2.8222
MSMEG_4385	-2.5145	-2.7536	-2.4709	-2.3111
MSMEG_4386	-3.4146	-3.2818	-3.2875	-3.6871
MSMEG_4387	-3.2459	-3.0103	-3.2071	-3.5286
MSMEG_4388	-3.6383	-3.6709	-3.75	-3.4906
MSMEG_4389	-2.7029	-2.6978	-2.7739	-2.6356
MSMEG_4390	-2.9643	-3.8286	-2.82	-2.2
MSMEG_4391	-3.3157	-3.1415	-3.0049	-3.8256
MSMEG_4392	-3.3457	-3.6837	-2.9279	-3.4293
MSMEG_4393	-2.8807	-2.7567	-2.5828	-3.3069
MSMEG_4394	-2.8225	-3.02	-2.3333	-3.1241
MSMEG_4395	-4.2316	-2.9	-5.95	-4.0667
MSMEG_4396	-2.9595	-3.328	-2.312	-3.25
MSMEG_4397	-2.8436	-3.8286	-2.1538	-2.4417
