gene	ratio_5pTo3p	coverageRatio_5pTo3p_log2	HalfLife_5p300nt_logPhase	HalfLife_entireGene_logPhase	CDS_length	halfLifeRatio_5pVScds	halfLifeRatio_5pVScds_log2	HalfLife_entireGene_logPhase_log2	coverageRatio_5pTo3p_log2_subset
MSMEG_6382	1.13652122851269	0.184624631787927	0.452813101	0.42	1383	1.07812643095238	0.108526371608577	-1.25153876699596	logPhase_G3
MSMEG_6385	1.40677973607742	0.492396458961861	0.653224753	0.72	765	0.907256601388889	-0.140417445793539	-0.473931188332412	logPhase_G3
MSMEG_6391	0.737622591430274	-0.439045252507712	1.346188364	1.42	1554	0.948019974647887	-0.0770106380614439	0.505890929729957	logPhase_G3
MSMEG_6392	1.12384375716327	0.168441478233296	0.630570982	1.59	5451	0.39658552327044	-1.3342960796684	0.669026765509631	logPhase_G3
MSMEG_6394	0.996135063307545	-0.0055867281427445	0.931055351	1.09	1014	0.854179221100917	-0.227389291708617	0.124328135002202	logPhase_G3
MSMEG_6396	1.23637206015223	0.306112957290595	1.972321751	1.27	903	1.55300925275591	0.635066425259852	0.344828496997441	logPhase_G3
MSMEG_6398	1.06785446467007	0.0947150389676081	1.568568868	1.45	1008	1.08177163310345	0.113395971842768	0.53605290024021	logPhase_G3
MSMEG_6400	1.24487491018994	0.316000782040089	1.773570006	1.51	1515	1.17454967284768	0.23210772761631	0.594548549550354	logPhase_G3
MSMEG_6402	1.41285623454591	0.498614671432774	2.520947876	2.32	543	1.0866154637931	0.119841483484729	1.21412480535285	logPhase_G3
MSMEG_6403	1.19369721569059	0.255436939770303	0.818659192	0.68	1941	1.20391057647059	0.267728236222525	-0.556393348524385	logPhase_G3
MSMEG_6407	1.08297146896416	0.1149952354429	0.756365627	0.73	825	1.03611729726027	0.0511873375771116	-0.454031630894707	logPhase_G3
MSMEG_6408	1.34823282355215	0.431069654071735	0.598862162	0.62	762	0.965906712903226	-0.0500442343260812	-0.689659879387849	logPhase_G3
MSMEG_6410	0.828526246468843	-0.271380694301624	0.732260978	0.86	1557	0.851466253488372	-0.231978742775388	-0.217591435072627	logPhase_G3
MSMEG_6411	1.06328339829843	0.0885261714957905	0.554656806	0.55	333	1.00846692	0.0121637610607626	-0.862496476250065	logPhase_G3
MSMEG_6415	0.877248216792274	-0.188942984864718	0.752592412	0.73	345	1.03094850958904	0.0439722795386278	-0.454031630894707	logPhase_G3
MSMEG_6418	0.817444327509655	-0.290807616461031	0.896276866	0.73	933	1.22777652876712	0.296047995416368	-0.454031630894707	logPhase_G3
MSMEG_6423	1.39191184243632	0.477067840132398	0.626495385	0.73	846	0.858212856164384	-0.220592581839193	-0.454031630894707	logPhase_G3
MSMEG_6425	0.970432080345141	-0.0433008513231646	0.515800695	0.55	342	0.937819445454545	-0.092617901593191	-0.862496476250065	logPhase_G3
MSMEG_6427	1.09969732846328	0.137106503012445	5.312992163	5.12	624	1.03769378183594	0.0533807745207023	2.35614381022528	logPhase_G3
MSMEG_6431	0.732387635679404	-0.449320659424666	1.631853786	1.53	429	1.06657110196078	0.0929801447942809	0.613531652917927	logPhase_G3
MSMEG_6432	0.976899524645708	-0.0337179080770499	0.751125347	0.84	462	0.894196841666667	-0.161335644645238	-0.251538766995964	logPhase_G3
MSMEG_6438	0.918959151816608	-0.121927360447433	0.654543074	0.67	489	0.97692996119403	-0.0336729597766507	-0.577766999316952	logPhase_G3
MSMEG_6439	0.97667095959379	-0.0340554947380768	1.228803146	1.23	480	0.99902694796748	-0.00140450077888534	0.298658315564515	logPhase_G3
MSMEG_6449	0.86775318378818	-0.204643341572718	0.590477288	0.62	321	0.952382722580645	-0.070386646342656	-0.689659879387849	logPhase_G3
MSMEG_6450	0.994023381026406	-0.00864830819624797	0.659987177	0.58	1398	1.13790892586207	0.186385094142662	-0.785875194647153	logPhase_G3
MSMEG_6451	1.12230656601076	0.166466812178245	0.78178224	0.8	393	0.9772278	-0.0332331891703901	-0.321928094887362	logPhase_G3
MSMEG_6452	0.782924326190425	-0.353055224798587	2.688894864	3.08	1353	0.873017812987013	-0.195917004095822	1.62293035092018	logPhase_G3
MSMEG_6453	1.00854242041698	0.0122717665865912	1.108202812	1.21	1635	0.915870092561983	-0.126785114586559	0.27500704749987	logPhase_G3
MSMEG_6454	0.903810957407801	-0.145907047170247	1.587128839	1.49	855	1.06518714026846	0.0911069164785553	0.575312330687437	logPhase_G3
MSMEG_6463	0.734265473868814	-0.445626330743675	0.777978035	0.75	702	1.03730404666667	0.0528388279269706	-0.415037499278844	logPhase_G3
MSMEG_6476	0.78490389465701	-0.349412076793588	0.786852814	0.74	393	1.06331461351351	0.0885685246210729	-0.434402824145775	logPhase_G3
MSMEG_6477	0.875823088231157	-0.191288612626436	1.618515821	1.77	516	0.914415718079096	-0.129077892341239	0.823749360308273	logPhase_G3
MSMEG_6483	1.22108197151672	0.288160052029798	0.688438817	0.64	723	1.0756856515625	0.105256539613804	-0.643856189774725	logPhase_G3
MSMEG_6484	1.35869633631688	0.442223055044	0.611109979	0.65	1242	0.940169198461538	-0.089007678719361	-0.62148837674627	logPhase_G3
MSMEG_6485	1.17841960077915	0.236853332186754	1.59439986	1.53	456	1.04209141176471	0.0594818356924826	0.613531652917927	logPhase_G3
MSMEG_6502	1.11031031904949	0.150962949715062	3.511691005	3.32	444	1.05773825451807	0.0809826656114347	1.7311832415722	logPhase_G3
MSMEG_6511	1.16561190448388	0.22108751694553	0.748353622	1.02	1158	0.733680021568627	-0.446777094416529	0.0285691521967709	logPhase_G3
MSMEG_6512	1.0349189188432	0.0495177436038717	1.0623036	1.11	1110	0.95703027027027	-0.0633635379104835	0.150559676575381	logPhase_G3
MSMEG_6515	0.744107199286153	-0.426417617723694	0.399733511	0.46	1782	0.868985893478261	-0.202595337380646	-1.12029423371771	logPhase_G3
MSMEG_6518	1.00706258981492	0.0101533508814287	0.464853223	0.46	390	1.01055048478261	0.0151413972507171	-1.12029423371771	logPhase_G3
MSMEG_6520	0.741982094311369	-0.430543723081561	0.593877127	0.59	579	1.00657140169492	0.00944951425380062	-0.761213140412883	logPhase_G3
MSMEG_6524	1.19903637161944	0.261875422187602	1.607458608	1.74	1152	0.923826786206897	-0.114305717386702	0.799087306074004	logPhase_G3
MSMEG_6559	0.990543914552288	-0.0137071582356012	1.831781407	1.82	306	1.00647330054945	0.00930890134438877	0.863938450423972	logPhase_G3
MSMEG_6579	1.09527912553461	0.131298579149027	4.800329165	5.02	399	0.956240869521912	-0.0645540274191238	2.32768736417605	logPhase_G3
MSMEG_6580	1.15717867754362	0.21061164517458	0.568015071	0.57	450	0.996517668421053	-0.00503271037751001	-0.810966175609983	logPhase_G3
MSMEG_6590	0.974032415955062	-0.0379583086583807	0.396542152	0.44	396	0.901232163636364	-0.150029292753598	-1.18442457113743	logPhase_G3
MSMEG_6592	1.09649824093334	0.132903497557534	0.502306424	0.64	855	0.7848537875	-0.349504179349005	-0.643856189774725	logPhase_G3
MSMEG_6593	0.77770493152571	-0.362705207761325	0.834707952	0.73	768	1.14343555068493	0.193375051077439	-0.454031630894707	logPhase_G3
MSMEG_6595	1.20677611815873	0.271158051253459	0.763387916	0.73	975	1.04573687123288	0.0645198856930473	-0.454031630894707	logPhase_G3
MSMEG_6596	1.26650653392897	0.340854519958115	0.540219329	0.46	909	1.17438984565217	0.231911399102188	-1.12029423371771	logPhase_G3
MSMEG_6597	1.14954452760822	0.201062349932019	0.732162687	0.58	762	1.26234946034483	0.336111351616218	-0.785875194647153	logPhase_G3
MSMEG_6598	0.901439300562994	-0.149697745464938	0.940026321	0.87	453	1.08049002413793	0.111685752259267	-0.200912693925996	logPhase_G3
MSMEG_6601	1.16756574824925	0.223503793620029	0.564748405	0.64	522	0.8824193828125	-0.180463614043795	-0.643856189774725	logPhase_G3
MSMEG_6605	1.05451123818342	0.0765744703664038	0.619975614	0.64	597	0.968711896875	-0.0458604351827544	-0.643856189774725	logPhase_G3
MSMEG_6614	1.21260191998908	0.278106011863273	0.845725562	0.74	1167	1.14287238108108	0.1926643139105	-0.434402824145775	logPhase_G3
MSMEG_6628	1.19613818189307	0.258384064131665	0.681779444	0.63	612	1.08218959365079	0.113953273525428	-0.666576266274808	logPhase_G3
MSMEG_6630	0.986527075400762	-0.0195694483882198	1.454333915	1.49	351	0.976063030201342	-0.0349537806824124	0.575312330687437	logPhase_G3
MSMEG_6636	0.863176646471568	-0.212272262122863	2.220084363	2.03	621	1.09363761724138	0.129134772484398	1.02147972741045	logPhase_G3
MSMEG_6690	0.973181101747516	-0.0392197901061531	0.523912227	0.7	810	0.748446038571429	-0.418029790215882	-0.514573172829758	logPhase_G3
MSMEG_6698	0.782933628030335	-0.353038084395432	0.8349801	0.76	627	1.09865802631579	0.135742395828757	-0.395928676331139	logPhase_G3
MSMEG_6699	1.08750950818882	0.12102801462287	0.551561839	0.58	870	0.950968687931035	-0.0725302559154198	-0.785875194647153	logPhase_G3
MSMEG_6724	1.25040079283659	0.322390598214333	0.700991904	0.75	783	0.934655872	-0.0974928134646305	-0.415037499278844	logPhase_G3
MSMEG_6725	1.15138272462278	0.203367471294461	0.847816872	1.09	1476	0.777813644036697	-0.362503552823605	0.124328135002202	logPhase_G3
MSMEG_6726	0.787365991088729	-0.344893695760042	0.589419913	0.7	630	0.842028447142857	-0.248059120670915	-0.514573172829758	logPhase_G3
MSMEG_6729	1.19986194791384	0.262868423735963	0.661324633	0.61	870	1.08413874262295	0.116549397361156	-0.713118852211838	logPhase_G3
MSMEG_6739	0.753598657389462	-0.408131700238273	1.15877093	1.2	447	0.965642441666667	-0.050439008441884	0.263034405833794	logPhase_G3
MSMEG_6740	0.728610930639077	-0.45677945629788	0.701532849	0.65	1005	1.07928130615385	0.110070940914127	-0.62148837674627	logPhase_G3
MSMEG_6741	1.40960632386818	0.495292301698426	0.750281356	0.65	681	1.15427900923077	0.206991990518068	-0.62148837674627	logPhase_G3
MSMEG_6752	1.24015114316587	0.310515959489342	1.112326431	1.06	990	1.04936455754717	0.0695159686645123	0.0840642647884746	logPhase_G3
MSMEG_6754	1.18187827722425	0.241081458622309	0.421209292	0.49	1029	0.8596108	-0.218244486239207	-1.02914634565952	logPhase_G3
MSMEG_6756	0.997144671105058	-0.00412526113224178	0.543507799	0.72	1518	0.754871943055556	-0.405696169374312	-0.473931188332412	logPhase_G3
MSMEG_6758	1.31389521567081	0.393850224016434	1.152361381	1.07	816	1.07697325327103	0.106982420864103	0.0976107966264223	logPhase_G3
MSMEG_6759	0.73342695890131	-0.447274798079115	1.503081317	0.95	1518	1.58219086	0.661923642899773	-0.0740005814437769	logPhase_G3
MSMEG_6760	1.06988935080232	0.0974615991467902	1.026904909	1.12	486	0.916879383035714	-0.125196137448274	0.16349873228288	logPhase_G3
MSMEG_6762	0.977837151760258	-0.0323338750168045	0.717832147	0.74	348	0.970043441891892	-0.0438787372797489	-0.434402824145775	logPhase_G3
MSMEG_6778	0.836159773438978	-0.258149456021053	0.541966254	0.5	441	1.083932508	0.116274928827336	-1	logPhase_G3
MSMEG_6783	1.31994023395152	0.400472606755082	1.578656563	1.42	993	1.11172997394366	0.152806417055166	0.505890929729957	logPhase_G3
MSMEG_6800	1.32689410359829	0.408053237091075	1.405349698	1.38	651	1.01836934637681	0.0262608988847677	0.464668267003444	logPhase_G3
MSMEG_6829	1.03317732004008	0.047087879361391	0.60370676	0.65	453	0.928779630769231	-0.10659176233769	-0.62148837674627	logPhase_G3
MSMEG_6892	1.14648506852195	0.197217565813078	0.50185687	0.7	3075	0.716938385714286	-0.480078957053635	-0.514573172829758	logPhase_G3
MSMEG_6896	0.948400352750547	-0.0764318954675153	1.117253047	1.08	498	1.03449356203704	0.0489246669029576	0.111031312388744	logPhase_G3
MSMEG_6901	0.765755172103755	-0.385044888703693	0.377876586	0.46	432	0.821470839130435	-0.283718732114463	-1.12029423371771	logPhase_G3
MSMEG_6904	1.07437752220756	0.103501026576696	0.913661193	0.89	1017	1.02658561011236	0.0378539432131974	-0.168122758808327	logPhase_G3
MSMEG_6913	1.07700736710327	0.107028118449437	0.858762237	0.79	501	1.08704080632911	0.120406098583858	-0.340075441597622	logPhase_G3
MSMEG_6916	1.0987104219986	0.135811197209632	0.716298171	0.68	666	1.05337966323529	0.0750255119058111	-0.556393348524385	logPhase_G3
MSMEG_6917	0.955730830916488	-0.0653237356569534	0.690933797	0.77	2862	0.897316619480519	-0.156310962857403	-0.377069649079823	logPhase_G3
MSMEG_6919	1.14921730844009	0.200651626674891	0.867077083	0.92	945	0.942475090217391	-0.085473606686165	-0.120294233717712	logPhase_G3
MSMEG_6920	0.946819921547464	-0.0788380334965291	0.91656228	0.86	369	1.06577009302326	0.0918962547686558	-0.217591435072627	logPhase_G3
MSMEG_6921	1.35897625819515	0.442520251923317	0.476667143	0.51	606	0.934641456862745	-0.0975150642288194	-0.971430847803229	logPhase_G3
MSMEG_6923	0.845075801339314	-0.24284734128948	1.058367453	1.05	774	1.00796900285714	0.01145127364747	0.070389327891398	logPhase_G3
MSMEG_6926	1.33628000571167	0.418222343534463	0.506756757	0.58	1443	0.873718546551724	-0.194759479793423	-0.785875194647153	logPhase_G3
MSMEG_6934	0.992445232901144	-0.0109406041199169	2.160060482	2.09	333	1.03352176172249	0.0475687663139962	1.06350294230616	logPhase_G3
MSMEG_6944	1.11245174677197	0.153742759717194	0.572464459	0.6	348	0.954107431666667	-0.0677763733038778	-0.736965594166206	logPhase_G3
MSMEG_6945	1.20146675997177	0.26479673512009	0.440027868	0.43	372	1.02332062325581	0.0332582360993655	-1.21759143507263	logPhase_G3
VBIMycSme59918_0307	1.08633010275274	0.119462561005956	1.08401084	0.94	453	1.1532030212766	0.205646521667147	-0.0892673380970874	logPhase_G3
VBIMycSme59918_0949	0.95369603398208	-0.0683985772355428	0.868507903	0.81	876	1.07223197901235	0.100617068822152	-0.3040061868901	logPhase_G3
VBIMycSme59918_1007	0.870129920834022	-0.200697266168499	0.350985978	0.35	363	1.00281708	0.00405847350372824	-1.51457317282976	logPhase_G3
VBIMycSme59918_1027	1.02821129396981	0.0401367639862787	0.815150939	1.08	1671	0.754769387962963	-0.405892183779441	0.111031312388744	logPhase_G3
VBIMycSme59918_1534	1.0145404792988	0.0208264285431439	1.071352046	1.08	408	0.991992635185185	-0.0115986851837327	0.111031312388744	logPhase_G3
VBIMycSme59918_1547	1.30749819143756	0.386808950903677	1.31765946	1.21	390	1.08897476033058	0.122970516435089	0.27500704749987	logPhase_G3
VBIMycSme59918_1809	0.842997525863061	-0.246399697919684	0.834683069	0.99	990	0.843114211111111	-0.246200018117589	-0.0144995696951151	logPhase_G3
VBIMycSme59918_2061	1.16122039989453	0.215641822037734	0.729717756	0.78	381	0.935535584615385	-0.0961355651286493	-0.358453970912476	logPhase_G3
VBIMycSme59918_2285	1.05863255053435	0.0822019193466291	0.792717568	1.07	1689	0.740857540186916	-0.432731942133505	0.0976107966264223	logPhase_G3
VBIMycSme59918_2364	1.06794489528016	0.094837207552583	0.485326949	0.49	315	0.99046316122449	-0.0138247776293315	-1.02914634565952	logPhase_G3
VBIMycSme59918_2521	1.25511096856927	0.327814923321187	0.679563267	0.69	537	0.9848743	-0.0219884904592993	-0.535331732996556	logPhase_G3
VBIMycSme59918_2697	0.763914037602053	-0.388517792362904	0.797390634	0.81	414	0.984432881481481	-0.0226352481863592	-0.3040061868901	logPhase_G3
VBIMycSme59918_2770	1.03623727953782	0.0513543918437308	0.626867543	0.63	321	0.995027846031746	-0.00719119458808655	-0.666576266274808	logPhase_G3
VBIMycSme59918_3146	1.13963679324001	0.188574105019424	2.040637845	1.91	1350	1.06839677748691	0.0954475296155519	0.933572638261024	logPhase_G3
VBIMycSme59918_3280	1.07094458134414	0.0988838262239234	1.206057856	1.16	420	1.03970504827586	0.0561743113065529	0.214124805352847	logPhase_G3
VBIMycSme59918_3638	0.905660998505167	-0.142956964370775	0.77091096	0.75	591	1.02788128	0.0396736432807385	-0.415037499278844	logPhase_G3
VBIMycSme59918_3690	1.00082198978237	0.00118539345875016	0.817470513	2.13	1155	0.383788973239437	-1.38161483327932	1.09085343045111	logPhase_G3
VBIMycSme59918_3769	1.1771798084636	0.235334701825827	1.111002362	1.04	1257	1.06827150192308	0.0952783555452137	0.0565835283663675	logPhase_G3
VBIMycSme59918_5281	0.80137395966389	-0.319452464172989	1.463486024	1.19	1209	1.22982018823529	0.298447394828977	0.250961573533219	logPhase_G3
VBIMycSme59918_5416	0.841891744163852	-0.248293360644207	2.341809382	2.41	360	0.971705137759336	-0.0414094979582688	1.26903314645524	logPhase_G3
VBIMycSme59918_5677	1.24760081026709	0.319156394798042	1.507083291	1.57	390	0.959925663057325	-0.059005407481703	0.650764559116902	logPhase_G3
VBIMycSme59918_5922	0.804188643595971	-0.314394131720311	1.139449646	1.35	633	0.844036774814815	-0.244622236136013	0.432959407276106	logPhase_G3
VBIMycSme59918_6367	0.952184970314695	-0.0706862379145389	0.724548925	0.78	507	0.928908878205128	-0.106391013251698	-0.358453970912476	logPhase_G3
VBIMycSme59918_6442	1.09884056682659	0.13598207770261	0.935778835	0.82	1053	1.14119370121951	0.190543689147192	-0.286304185156641	logPhase_G3
VBIMycSme59918_6444	1.2227318447089	0.290108043499751	0.635303834	0.56	615	1.13447113214286	0.182019898526143	-0.83650126771712	logPhase_G3
ORF1	0.85405346013858	-0.227601715600307	0.596902078	0.69	717	0.865075475362319	-0.209102085628511	-0.535331732996556	logPhase_G3
ORF6	0.886019849028998	-0.174589075819326	0.401013227	0.41	396	0.978081041463415	-0.0319740864854536	-1.28630418515664	logPhase_G3
ORF10	1.12677150396058	0.172194983544513	0.964987053	1.02	510	0.946065738235294	-0.0799876608671425	0.0285691521967709	logPhase_G3
ORF15	1.08648462158898	0.119667754349544	0.654963611	0.72	1314	0.909671681944444	-0.136582152100565	-0.473931188332412	logPhase_G3
ORF20	1.25897023149089	0.332244170754935	1.071278811	0.81	777	1.32256643333333	0.403340191627302	-0.3040061868901	logPhase_G3
ORF22	1.08228576715573	0.11408147922482	1.249423629	1.25	756	0.9995389032	-0.000665375479773481	0.321928094887362	logPhase_G3
ORF31	1.04428785518695	0.0625194418015095	0.463850578	0.47	459	0.986916123404255	-0.0190006175924628	-1.08926733809709	logPhase_G3
ORF32	1.09628695766101	0.132625479144825	0.751515108	0.93	438	0.808080761290322	-0.307428608728947	-0.104697378666693	logPhase_G3
ORF35	1.15756524268555	0.21109350894668	1.383424727	1.32	366	1.04804903560606	0.0677062185649723	0.400537929583729	logPhase_G3
ORF38	1.04260013413658	0.0601859506576884	0.622652083	0.63	330	0.98833663968254	-0.0169255695968001	-0.666576266274808	logPhase_G3
